gene_ID log2FC_A549 log2FC_BXPC3 log2FC_HAP1 log2FC_HT29 log2FC_K562 log2FC_MCF7 beta_cell_typeA549 beta_cell_typeBXPC3 beta_cell_typeHAP1 beta_cell_typeHT29 beta_cell_typeK562 beta_cell_typeMCF7 p_cell_typeA549 p_cell_typeBXPC3 p_cell_typeHAP1 p_cell_typeHT29 p_cell_typeK562 p_cell_typeMCF7
MUC4 NA -1.37204995538129 -1.70397477922127 NA 0.37788414980307 NA 0.368172516142136 -0.738893558389262 -0.620895760467553 -0.106619178424546 0.0332072159302017 0.0523004073735876 0.0154701541915517 1.45796365915455e-159 1.26203525045697e-08 0.177015395318879 0.610123783328179 0.647331810472508
B2M -1.55541323619381 -0.928855402412838 -1.29335356145337 -1.19303153252867 -1.21624904398723 -1.3731838890015 -0.663941820563914 -0.474986222937684 -0.553647908056653 -0.407008426157053 -0.589815489379425 -0.601671975173722 7.23909665158512e-35 6.31546701154362e-52 5.35850109013416e-19 6.25511591600529e-155 3.06984506878475e-14 1.52804240616689e-70
JAK2 -1.21871382291799 -0.971860053942887 -1.1804523149206 -1.37576478183603 -0.105776289790405 0.206982611463568 -0.591004829269318 -0.590670818217521 -0.409172933098606 -0.52603478167443 0.00775673751750761 0.0552492478678184 5.60459619556116e-70 2.03228146892333e-31 3.72220118671416e-26 5.34291152522973e-152 0.769771812550834 0.0084268789926494
APOL6 -1.11492555962209 -1.3602463779363 -1.52574851064021 -1.35138551958023 -2.70077408464357 -1.59239120658673 -0.642622999896559 -0.862706270126648 -0.836846567590042 -0.53308406210271 -1.94309876533842 -0.902880781488304 7.52368226860816e-46 4.07573702077217e-65 1.17097988487044e-21 4.27673428540291e-147 1.04828985147179e-08 5.39136793479429e-49
AC116366.3 -0.990897656339639 -1.11731406352378 -0.780400105265713 -1.13602514838052 -1.98348833610668 -1.22159534635214 -0.565608143495297 -0.623905179749803 -0.401715407747493 -0.442875899301432 -1.20483104994994 -0.550155820108728 3.18688068218399e-47 4.03270028625682e-29 1.22420909395032e-07 8.05900746965829e-143 4.33404319537759e-25 4.72509920596392e-52
CEMIP NA -0.0218442380239638 NA 3.19358802447253 NA NA -0.296922526385397 0.0906205642057387 -0.0170384331592865 0.57004362920317 0.0871355504904447 0.0430486011297046 0.0314199115491547 0.00502514876566137 0.908419112661848 1.30487996689051e-135 0.729170503597378 0.70301714844641
ZC3HAV1 -0.997659820328597 -0.606081072514516 -1.03812321869733 -1.02590024495274 -0.661192743839508 -0.527456952005229 -0.501976155913054 -0.409407414098909 -0.321429159668839 -0.337651274795326 -0.281986889073577 -0.299913824906914 4.86431985808934e-67 7.98954464351993e-49 1.0640455500242e-18 2.65766695763084e-134 1.49204793327686e-16 8.13258308468481e-22
HLA-E -0.899395673792783 -1.17452138903187 -1.46163936200967 -1.42413867980158 -1.59702480394894 -1.3028552136815 -0.422837581763486 -0.680313783471406 -0.808951964129852 -0.535812579182342 -0.898029205141356 -0.588346497455343 1.54466373902917e-17 2.83723790227911e-51 7.46824140584335e-15 2.94319067336822e-134 1.1960319007745e-14 1.91263679391594e-74
TAP1 -1.32597762054707 -1.55850245494773 -1.52936343813004 -1.57328028752137 -1.89581721496068 -1.65835461023642 -0.787331272783711 -1.21488566771072 -0.788613042336254 -0.789089804473902 -1.46744941162072 -0.983653715525434 1.90985014252404e-37 2.1072715545885e-47 3.80309067921294e-18 1.56714683512966e-124 2.2553924903998e-22 1.56305167407858e-71
IDO1 -1.81553119982005 -1.67651402879958 -2.03833101143952 NA NA NA -1.1583101274166 -1.23948617643308 -0.975457972848412 -0.486635338199838 -0.321990500949488 0.086924594756487 4.52294681917881e-75 4.54527715296425e-124 1.36745365043324e-26 2.81251952072466e-06 0.302237633387056 0.6122234151903
