gene_ID log2FC_A549 log2FC_BXPC3 log2FC_HAP1 log2FC_HT29 log2FC_K562 log2FC_MCF7 beta_cell_typeA549 beta_cell_typeBXPC3 beta_cell_typeHAP1 beta_cell_typeHT29 beta_cell_typeK562 beta_cell_typeMCF7 p_cell_typeA549 p_cell_typeBXPC3 p_cell_typeHAP1 p_cell_typeHT29 p_cell_typeK562 p_cell_typeMCF7
MX1 -0.100603352623827 -0.163001211761318 NA -0.506369090232855 -0.738692497301575 0.251100876024779 -0.167360472690231 -0.23558130070795 -0.197786524125475 -0.861961498828789 -1.37954124529885 0.103302499637225 1.73694323568024e-12 1.15158852207369e-70 0.0145458850325639 1.30385640219723e-254 5.24602385699916e-118 4.36562932136251e-10
OAS2 -0.0345636567498385 -0.0720872790780087 -2.49397468417189 -0.498251781186493 -0.680906469294737 0.164554253467619 -0.19911793492624 -0.219844194092475 -1.25665495679241 -0.940337685285149 -1.4107220143879 0.0839235081741451 5.70314442446542e-07 2.40374619605385e-61 2.55503674574901e-250 8.97022205105175e-171 1.18282064551193e-30 1.05395498695056e-07
DDX60L 0.00860813450115261 0.0239206991347869 NA -0.3711838808062 -0.456881617664416 0.331686472345622 -0.110408556022305 -0.224442286824777 -0.0654832327360745 -0.806685807558707 -0.678603613797831 0.139776132519594 1.97684009159339e-09 4.30776119788846e-129 0.235857528727285 5.09757588413984e-223 6.52634139311265e-52 4.16633665454733e-16
PLSCR1 -0.14056225871471 0.078811971445383 -1.48348380730157 -0.499018813547943 -0.519603664389854 0.252352528560287 -0.13710069749018 -0.101284198794417 -0.590604318907116 -0.537487207209669 -0.576244564203034 0.0889592441028478 1.2481615371155e-07 1.09727195004537e-18 8.64321838932499e-209 1.37210739230557e-194 4.98576520921007e-33 1.03203477829433e-08
IFI44L -0.237253688482351 -0.066527698680487 -2.34669816028925 -0.604929022820705 -0.878618423566673 -0.0135066095852644 -0.233101786652017 -0.154610125437898 -1.21261334768191 -0.991148058985195 -1.53252612428327 -0.0597070048413015 1.60654437812316e-05 1.03325718151838e-44 2.38019349363816e-205 1.94492732186182e-204 4.55202506274259e-22 0.10649634635439
IFIT1 -0.0136735667687864 -0.131425996377382 -1.80138354290469 -0.25942774244732 -0.486932121589661 0.205170019639828 -0.171669235845829 -0.301099519487511 -0.984191784643153 -0.802771033196778 -0.908550933535532 0.101841558172485 1.0524298810331e-09 1.16979113894148e-77 3.93328476244179e-205 7.01891819813893e-62 5.18283393079123e-16 4.16134983241952e-06
SAMHD1 -0.00502150560324882 -0.166298688914524 -1.3208808342101 -0.52470676591985 -0.570149921506963 0.355367344579811 -0.0292804536440466 -0.241201240781806 -0.476926088668809 -0.693906908025651 -0.667357640685431 0.141779486237629 0.342317426321645 5.32951032185296e-71 4.44548948084259e-205 5.74326877849314e-134 7.63935701598077e-27 5.33321844636494e-15
SAMD9 -0.133747196142207 -0.186664780650933 -1.99134730072063 -0.398814110406321 -0.650114813363541 0.171518591533112 -0.145753083911231 -0.258647758783266 -1.01182796118905 -0.533916159779128 -0.826135013200682 0.109368896068204 1.57700636615188e-07 1.32182452245268e-128 1.24323812144498e-203 3.00854900244447e-177 1.37329591628427e-28 1.9151955782343e-11
SP110 -0.0754162412368329 -0.199026160150721 -2.13453638140398 -0.351865575570851 -0.476134642626583 0.185943432373601 -0.061676885845593 -0.277091896244207 -1.08848415137797 -0.575814565544503 -0.55591618897014 0.047598198124388 0.0484949040061384 3.39926686313681e-78 2.14962895654875e-201 7.7207999138021e-85 4.6646215870967e-22 0.00893180486855121
PARP9 -0.0817698761933962 0.083273609324793 -1.87604145571284 -0.499589241032356 -0.720417241176785 0.152950984053967 -0.0269794994314639 -0.123286953888244 -0.842233183086406 -0.639443371039069 -0.770312115945138 0.0283301337218063 0.321708300354605 3.28613023844692e-25 8.39782747729255e-156 5.33594408792784e-197 1.63457336493798e-25 0.0803613601767993
