gene_ID,log2FC_A549,log2FC_BXPC3,log2FC_HAP1,log2FC_HT29,log2FC_K562,log2FC_MCF7,beta_cell_typeA549,beta_cell_typeBXPC3,beta_cell_typeHAP1,beta_cell_typeHT29,beta_cell_typeK562,beta_cell_typeMCF7,p_cell_typeA549,p_cell_typeBXPC3,p_cell_typeHAP1,p_cell_typeHT29,p_cell_typeK562,p_cell_typeMCF7
EVA1C,0.072862926,-0.043459507,0,0.060865615,0,0,0.081101356,0.031197523,0.122302724,-0.04623782,-0.68244958,-0.037083707,0.155871844,0.496334119,0.083022388,0.516738245,0.112572103,0.710744272
MTA3,0.046983398,0.049802647,0.121569389,0.087969106,0.340518453,0.069047573,0.035859273,-0.00706744,-0.021795926,-0.064788277,0.076972934,0.020632455,0.498149489,0.850694261,0.336023558,0.172144352,0.083037301,0.451806696
HABP4,0,-0.00840912,0.141817927,0.159095361,0,0.094545707,0.121421421,0.039755401,-0.032745169,0.01018659,-0.305936631,-0.017283537,0.253210466,0.495149655,0.589878142,0.925538107,0.083097311,0.827945998
CCNB1IP1,0.271264503,-0.037379161,0.139274185,0.150787062,0.10605415,0.105659844,0.126037551,-0.024293614,0.055534815,0.068577974,-0.066239673,-0.014886323,0.083109314,0.537301071,0.109385893,0.211447311,0.290713773,0.831366112
HUS1,0.100651746,0.108101969,0.143410759,0.120911144,0.226432688,0.115162218,-0.079575853,0.052268458,0.027632016,-0.017026375,0.072344208,-0.002517109,0.34686986,0.083110109,0.56219674,0.791961794,0.250461736,0.96679059
FRS2,0.212941169,-0.034798065,0.073896498,0.014034694,0.252641972,0.014695495,0.035737735,-0.023598326,-0.057568488,-0.061252144,-0.001201834,0.020019418,0.402847374,0.335759117,0.083129021,0.165140456,0.972262528,0.350396748
UBE3B,0.221936867,0.096371927,0.306710522,0.101990296,0.120175545,0.161817389,0.004283985,0.015872336,0.086136583,-0.0469328,0.006691012,0.017441377,0.960504243,0.669955929,0.083147624,0.47598789,0.890952956,0.642518323
SHANK2,0.182409688,-0.01949928,0,0.069784496,0,0.036287489,0.053439412,0.002878281,0.066418632,0.093757148,0.156192806,-0.022505719,0.083238218,0.86427416,0.550074031,0.208204106,0.147656372,0.260322235
CALCOCO2,0.089944571,0,0.104785462,0.192620771,0.145446355,0.133242797,-0.020870506,-0.053347151,0.077288761,0.136640932,-0.036947298,0.046330128,0.793508371,0.396904224,0.222836007,0.083247564,0.567358293,0.133786545
RBM15B,0,0,0.132661086,-0.008387029,0,0,-0.019146489,0.03297215,-0.007172547,-0.110250061,0.133096047,-0.112296044,0.927702451,0.650459819,0.917579518,0.197329792,0.083308101,0.269938184
PRRC2A,0.25425147,-0.029440685,0.131382102,0.10275009,0.21340817,0.028050041,0.06386716,-0.013304802,0.002915822,-0.037556146,-0.050724452,0.022794958,0.263443622,0.56142537,0.918081585,0.209394864,0.083349586,0.366644576
AP5M1,0.06516524,-0.082611948,0.078173695,-0.034908193,0.294967115,0.133459656,0.045286827,-0.070561966,0.010957893,-0.117913503,0.035679121,0.039376946,0.644336001,0.083351731,0.861587578,0.278843303,0.500452061,0.538618047
ABCD3,0.128613011,0.087483002,0.105366314,0.122997538,0.260672315,0.182866219,0.076743084,0.03237728,0.04247876,0.030213199,0.073066862,0.050360861,0.136046106,0.114153811,0.195040307,0.347329378,0.089284424,0.083379148
VAC14,0.242634987,0.095089886,0.127442332,0.035977749,0.0820816,0.064751432,0.091543513,0.032145055,0.072322503,-0.051071548,-0.037174117,0.014172068,0.153602683,0.238220153,0.083386559,0.308836206,0.367307664,0.730350995
MARK3,0.010640236,0.049117325,0.078844253,0.024631823,0.218514322,0.032463023,-0.036254757,-0.002194958,-0.000939068,-0.056667826,-0.015177483,-0.034177795,0.308064557,0.874132564,0.970267486,0.088381328,0.541503604,0.083415286
AC078923.1,0.135862247,-0.029826193,0,0.075628636,0,0,0.064807842,0.013872077,0.198156496,-0.011792323,-0.051645543,0.022533207,0.341540074,0.548512749,0.083461376,0.791452489,0.737253062,0.791117539
TTC28-AS1,0,0.147269625,0.03971262,0.100515938,0.239823151,0.18491782,-0.069944269,0.061503275,-0.068133778,0.075623292,0.093115143,-0.013020903,0.620680415,0.276143719,0.293721853,0.342557574,0.083470382,0.827041649
SBF2,0.163378906,0.049233607,0.069613868,0.114604433,0.169043228,0.064433136,-0.006305868,0.003121718,0.034010008,0.007944045,0.017442683,-0.017639926,0.834823684,0.845480505,0.083577201,0.742141645,0.575005674,0.357865325
ETV5,0.131296108,-0.004344619,0,0.087599144,0.150284659,0,0.012760306,-0.062477616,-1.288891167,0.016061419,0.004895222,-0.132777558,0.865217091,0.152470433,0.083579745,0.797854028,0.956385766,0.575417947
PFKL,0,-0.021383415,0.183749632,0.156180657,0.044945224,0.15011978,-0.113141229,-0.042814801,0.086123582,0.107242844,0.02021247,-0.028703873,0.479379803,0.366202639,0.083579816,0.110326411,0.678083541,0.411289097
MYLIP,0,0,-0.065543822,0.033186419,0.120602996,0.066149719,0.038613197,-0.030667942,-0.087901402,0.078590422,-0.057841897,-0.08634814,0.844542504,0.720123508,0.177661974,0.20583073,0.195155821,0.083595347
MROH1,0.029228043,0.14276863,0.020526262,0.093053122,-0.046458004,-0.003692289,-0.06127489,0.017255387,0.013633916,0.037179546,-0.023641682,-0.041177838,0.409790074,0.358654714,0.791532645,0.305541044,0.653737634,0.083615369
DKC1,0.250286522,-0.080192614,0.088910002,0.079329028,0.123662203,0.110968194,0.012567409,-0.022567471,0.043375811,-0.016725745,-0.043826174,0.026606736,0.825465116,0.274893886,0.08364322,0.551598735,0.140250007,0.555663332
MTHFSD,0,0.070101839,0,0.059672806,0.1121787,0.058287319,-0.054882499,0.071620107,-0.109786909,0.120245072,0.008159116,-0.004331793,0.698347328,0.083651207,0.18234221,0.094530181,0.912536459,0.92812771
SULF1,0,0,0,0,0,0.133156729,0.401725075,-0.284455981,-0.118859785,0.284552746,0.069923739,0.068382256,0.094510958,0.08373174,0.360690986,0.184264428,0.770751899,0.085864666
OXA1L,0,0.130483863,0.141686406,-0.011361078,0.114601817,0.039853415,-0.098735823,0.073664627,0.007069496,-0.044600449,-0.078115198,-0.106642598,0.450175496,0.083737781,0.906852589,0.660643563,0.278685423,0.155526451
HES1,0,0.044019006,0,0.123237174,0,0.181861652,-0.032973121,0.011543378,-0.033373231,0.04387773,0.003464685,-0.0671291,0.791525744,0.829662824,0.831519209,0.378413114,0.98083393,0.083741358
MRPS28,0.037728891,0.064671688,0.077928495,0.094888609,0.161878391,0.092304662,-0.107840886,0.018786318,0.007025403,-0.06851797,0.033992915,0.020525339,0.083746834,0.453282184,0.836058894,0.294777395,0.377277452,0.578765303
RANBP3,0.036289524,0.075556576,0.085242404,0.200632159,0.136485884,0.019051522,-0.085333623,0.003834113,-0.027123894,0.081948614,-0.009512637,-0.009973713,0.304529113,0.899730684,0.476516463,0.083805363,0.819153677,0.830613429
KLHL15,0.165730834,0,0.1377486,0,0.179299239,0.322512634,-0.103474351,-0.014248086,-0.037065772,-0.275157846,0.008385038,0.008795734,0.251960734,0.856550808,0.582213222,0.083818685,0.90291461,0.904762768
DPY19L1,0.074578832,-0.009856025,0.029383589,0.088411458,0.176080842,0.020134831,-0.002182536,0.010226082,-0.012252346,-0.024569581,0.034734294,-0.063471932,0.969271378,0.642073518,0.789793867,0.561631527,0.406830917,0.083843633
MRPS30,0,0.025211512,-0.056000991,0.255526416,0.074187449,0,0.122980041,-0.071406713,-0.071378972,0.120287032,-0.020698553,0.080978733,0.352945802,0.122791009,0.316300332,0.083854848,0.72377515,0.297995796
RFX1,0,-0.163338499,0,0.092854902,0.2212963,0.10142781,-0.193070254,-0.100429455,-0.035345964,0.097223075,-0.066670026,-0.027215128,0.272939916,0.08392334,0.67230918,0.244601722,0.404530703,0.657152187
NBPF1,0.112593318,0.015289361,0.236302289,0,0.050262882,-0.036411989,0.045800803,0.010507454,0.067392202,-0.074644194,0.090576385,-0.079472768,0.60280524,0.803156344,0.305154629,0.598858561,0.235119364,0.084082744
STXBP4,0.061353737,-0.014707054,0.072486515,0.083392582,0.132998755,0.19251546,-0.000850987,-0.009932887,0.049790174,0.019160245,-0.060984478,0.04195635,0.986872413,0.777488618,0.093312557,0.688780525,0.084173019,0.157317067
TLDC1,0.165950749,0.028370518,0,-0.02120432,0,0.113858781,0.125412796,-0.000113556,0.053197556,-0.122379661,-0.032855681,0.014682166,0.084195292,0.99609465,0.564546879,0.219385522,0.762268168,0.789764494
TMED7,0,0.12673645,0,0.209943007,0.293155253,-0.082377914,0.091016678,0.025016691,-0.007535518,-0.006671084,-0.139237044,-0.074111619,0.391387959,0.56233984,0.91934181,0.926293352,0.084205846,0.244488657
TECR,0,0.032559981,0,0.249678528,0.223734713,-0.008037327,-0.033889742,0.098673981,-0.140712943,0.04801292,0.101186008,-0.026703934,0.816849862,0.084217047,0.226517601,0.618751211,0.165594968,0.708219899
NSUN6,0.155808284,0.028189371,0.113593808,0.088345287,0.08087831,-0.000470425,-0.14139091,0.023162993,-0.01795741,-0.062712248,-0.004226492,-0.035442065,0.084225979,0.394544683,0.573024159,0.207626486,0.914991885,0.420227349
LINS1,-0.006118202,0.130430129,0.005858959,0.036865845,0.08279822,-0.075776243,-0.168313508,0.033187762,0.034279824,-0.11476075,-0.006060776,-0.082011663,0.08423056,0.379340661,0.590542891,0.111439346,0.882034052,0.104140034
HBP1,0,-0.020434842,0,0.076037552,0.153933597,0.110438241,0.15246453,-0.097508493,-0.114938297,-0.106411235,0.048048177,0.031926812,0.194335911,0.084283958,0.280194857,0.261100725,0.447211055,0.490319397
CBWD2,0.18863623,0.099484779,0.083663191,0.072745752,0.104889449,-0.006822802,0.057948778,0.06657871,-0.072874104,-0.140684661,0.034028881,-0.000352933,0.553369996,0.133977234,0.215445054,0.084307913,0.52490278,0.994506341
MRPS9,-0.150223042,-0.05831627,0.050145257,0.00416363,0.207369646,0.018782002,-0.222517468,-0.056932872,0.01774706,-0.115160232,-0.093907478,-0.023818471,0.088550098,0.184972455,0.652386686,0.084415451,0.084632439,0.594939698
POC1A,0.270969529,0,0.07574225,0.196931134,0.110783441,-0.110233511,0.060696507,-0.036524102,0.053859748,0.068521989,-0.014629422,-0.099832341,0.469277107,0.558587689,0.302637346,0.359885086,0.826640157,0.084448805
SMC1A,0.089457018,-0.056670689,0.105101099,0.110566069,0.117882621,0.108120137,-0.021178083,-0.015083255,0.028960926,0.009518642,-0.03458957,0.010041492,0.567436963,0.424709538,0.084519457,0.663456363,0.111635179,0.591579212
RBM22,0.19279175,-0.127940692,0.230031211,0.115475134,0.082187977,-0.118809544,-0.092497485,-0.023206493,0.011518184,-0.047807513,-0.045770101,-0.088478568,0.456414187,0.576010065,0.85028105,0.45843927,0.452757491,0.084622466
TIPRL,0.187021439,0.07233869,0.220736326,0.287106767,0.188454298,0.150053319,0.065711801,0.000580264,0.119792855,0.01593636,-0.005674782,0.077706837,0.536030954,0.991719757,0.084699361,0.864068479,0.928404925,0.256619411
UBASH3B,0.085535732,0.06424066,0.305050685,0.153420088,0,0,-0.037009195,0.029867576,0.115695081,0.03227284,-0.089274916,-0.133104089,0.326825737,0.356627828,0.084739299,0.438752578,0.610680741,0.133764832
GALNT6,0,0.088811102,0,0,0,-0.313553948,0.274334109,0.036190659,-0.020224389,0.007241823,-0.074659221,-0.089798114,0.137054886,0.356062147,0.880620385,0.953417295,0.522487618,0.084793643
GTF2E2,0.146342068,0.155524185,0.081906541,0.047855498,0.132197312,0.085011326,-0.016470006,0.04280683,0.045159177,-0.039465248,-0.023036001,-0.021306529,0.809511137,0.084823737,0.215250723,0.569540605,0.527369143,0.617136507
ANO9,0,-0.068391315,0,0.105746287,0,0.086452411,-0.854255983,-0.039075348,-0.354355267,-0.042674824,-0.305090357,-0.047011938,0.440260763,0.519199667,0.520767014,0.515554849,0.084847031,0.541190832
COPG1,0.124424313,0.03437725,0.059882017,0.063426571,0.219721109,0.109559265,0.021230203,-0.021210802,-0.088101391,-0.019868371,-0.074894587,-0.015929441,0.825730207,0.573544972,0.084848878,0.6991799,0.354182063,0.70437354
TMEM43,0.230647324,-0.084224797,0.225654722,0.038910563,0.084179647,-0.016873013,0.017456436,-0.038020365,0.026888129,0.129399302,-0.078700158,-0.047802951,0.852247099,0.471387224,0.662916438,0.084924575,0.27677922,0.360410626
RAB8A,0,-0.022408246,0.068629126,0.067547745,0.157000077,0.116940136,-0.108538991,-0.046629762,0.049287616,-0.026840831,0.001158358,0.06100777,0.429300799,0.153226131,0.305365648,0.641086991,0.981799103,0.084937181
SREK1,0.04462154,0.040067146,0.127176978,0.095700715,0.097499441,0.06258671,-0.006927181,0.008505831,0.014682467,0.038979071,-0.03615048,-0.019513118,0.849083856,0.571910343,0.502940262,0.084944242,0.093936916,0.27938601
UBE2V1,0.159554018,0.043574806,0.136569867,0.128232956,0.202729234,0.11157278,0.117072259,0.034167345,0.003382763,0.005180132,-0.021599334,0.031008122,0.089273815,0.084959061,0.930279271,0.865689077,0.554732912,0.161011386
IMPAD1,0.116189928,0.000558462,0.218349877,0.080422211,0.188782335,0.113070323,0.014342314,-0.017749771,0.073072508,-0.087729684,0.045039174,0.026317576,0.867488239,0.622807756,0.084966485,0.16520009,0.334344454,0.609530897
TRMU,0,-0.160454818,0.154762858,0.083257689,0.088891557,0.164002035,0.033083727,-0.093773346,0.050415423,-0.016328105,0.018528927,-0.015250906,0.761274796,0.084976183,0.29802327,0.843083286,0.75924315,0.83510756
DOPEY1,0.114971748,0.032556282,0.087162942,0.084180997,0.069321479,0.047406283,0.003129022,-0.005787749,0.014621195,0.017117648,-0.010873689,0.04661374,0.96917097,0.868371921,0.698165721,0.712540929,0.841269714,0.085028984
USP31,-0.041334105,-0.063141696,-0.007040874,0.0170757,0.086131263,-0.027580132,-0.058845036,-0.014957855,0.018505045,-0.005681222,-0.092580127,-0.043206772,0.339721359,0.522563103,0.602227387,0.90956588,0.085084688,0.206493793
CD63,0,0.115912703,0,0.054758041,0.333896209,-0.056205707,-0.032158844,-0.006265283,-0.055584262,0.027168419,0.053388538,-0.088582043,0.794786146,0.876392766,0.557896387,0.597918964,0.302207186,0.085146344
HERC3,0,0.186963646,0,0.115319084,0.138501485,0.186257118,0.186779672,0.02708857,0.066770837,0.11565121,0.107562968,0.002938197,0.091822868,0.376823384,0.336933155,0.217698686,0.085163424,0.944238981
CERS5,0.193258003,0.145211791,0.091240359,0.01811264,0.345212309,0.287394038,-0.069206421,-0.008189082,0.069325652,0.082409128,0.028772891,-0.003720996,0.411694822,0.816066628,0.085180222,0.211541517,0.535610981,0.924994002
PSD4,0,0.061776224,0,0.22868876,0.293155958,0.014741555,-0.07179617,0.065783769,-0.712993885,0.061834057,0.039704851,0.023022106,0.845856017,0.085218936,0.191135833,0.303770323,0.488509643,0.597682854
TNKS,0.17859789,0.058884692,0.108264524,0.132633718,0.159291215,0.131915807,0.025272864,0.013861161,-0.0048466,0.015011797,-0.046733448,0.03292513,0.511730504,0.355009495,0.827248699,0.74306738,0.085218979,0.185786268
AAGAB,0.136357486,0.033135505,0.004602571,0.102026215,0.244968378,0.002765587,-0.026601022,-0.005015608,-0.007084142,-0.043565916,0.037075625,-0.047685069,0.632395475,0.827358469,0.838484959,0.268439536,0.242427498,0.085269621
PLX03,0,0.130741759,0.122973308,0.103102842,-0.056577272,0.098588795,0.195317088,0.050965892,0.031007926,-0.044393222,-0.057300067,-0.100617319,0.085342919,0.11338926,0.474912014,0.427500461,0.412228069,0.087704601
SPAG5,0.041413689,-0.008089085,0.04695485,0.093758728,0.15378414,0.057329476,-0.117215787,-0.014345046,-0.019924011,-0.027820688,-0.057755376,0.036411248,0.085411973,0.717352949,0.579551431,0.595486811,0.175155053,0.299390639
RTKN,0,0,0,0.072853081,0,0,-0.236563569,-0.082999062,-0.209438707,0.095828086,0.221618378,0.13024342,0.366540297,0.198004379,0.104521345,0.09657676,0.0854997,0.389329064
BLZF1,0.189779302,-0.087560473,0.049421657,0.087784213,0.3125162,0.220412032,0.000560467,-0.063442163,-0.030438409,-0.057910696,0.004218649,0.042044239,0.995397827,0.085540528,0.635487095,0.346154564,0.939223712,0.290216764
TNRC6B,0.058364878,0.001397672,0.031382588,0.083526245,0.145961555,0.105856532,0.004855886,-0.020348247,-0.033861317,0.013576281,-0.020448193,0.000783355,0.912904008,0.245532974,0.085557461,0.672793211,0.344330433,0.973348003
GDAP2,0.177950502,0.003619487,0.062779068,0.009650328,0.171129454,0.034570574,0.119757746,-0.003259514,0.035606164,-0.07286825,0.004840475,-0.052433663,0.085631378,0.907837728,0.488928492,0.228953105,0.909706337,0.227500937
NDUFAF2,0.164723881,0.048855822,0.035412261,0.043251371,0.139463867,-0.003616121,-0.010471624,0.023128097,0.04460803,-0.021111805,-0.062262394,-0.035293569,0.842083089,0.377089309,0.093700162,0.597058524,0.085634654,0.304933921
MICALL2,0,-0.009972065,0,0.034261279,0.015843582,0.007069307,-0.060437409,-0.050698898,0.111936643,-0.086535219,-0.009181555,-0.039626258,0.671237846,0.238140755,0.563571334,0.085648726,0.849503008,0.477692895
BRPF3,0,0.148072934,0.042600616,0.017925399,0.126461662,0.131193631,0.029282977,-0.018483578,-0.095409819,-0.112877946,0.016821398,0.025825334,0.806216663,0.701486768,0.11931027,0.085667905,0.774776338,0.559038255
PLK3,0,0.060069841,0,0.035749364,0,0,-0.244461365,0.029411744,-0.039736764,0.006203851,-0.143093393,-0.29616,0.178644935,0.466121871,0.647509454,0.908096867,0.457544559,0.085689299
FRMD3,0.201119144,0.071015,0.083672814,0.012172846,0.199599998,-0.192933232,0.072918032,0.038505766,-0.050377575,-0.157495541,0.013518335,-0.085353098,0.364340115,0.487773901,0.320338195,0.139302177,0.817881095,0.085725247
GRK2,0,0.039528443,0,0.175223491,0.125171543,-0.063430364,-0.066390035,-0.0145257,0.090740797,-0.0052565,-0.045069343,-0.09291213,0.712190308,0.727381318,0.209196359,0.926038922,0.564271381,0.085735718
SNHG22,0,0,0.023479203,-0.098757698,0.120853133,0,-0.177335262,0.096515899,-0.077419002,-0.162644212,-0.027200186,0.013551285,0.30829513,0.124062099,0.237009917,0.085783206,0.749678714,0.876304056
CCDC174,0,0,0,0,-0.153168247,-0.022698811,0.087669266,-0.132692275,0.011691403,-0.087929184,-0.008240257,-0.015838702,0.397110583,0.085809459,0.882620842,0.46128671,0.899981409,0.758751448
MELK,0.323043605,0.043443553,0.094083634,0.130728959,0.153099593,0.007117687,0.031343204,0.04138417,-0.01699908,-0.027317801,0.000133574,-0.010772535,0.486250509,0.085878969,0.56076834,0.536374604,0.997372261,0.704950562
LINC01090,0,0,0,0,0.275941072,0,0.001733595,-0.003136831,-0.235947344,-0.353110203,-0.003115296,-0.087238082,0.994361318,0.976912498,0.085972325,0.096190886,0.926594376,0.560844729
RRP7BP,0.198700392,0,0.030207838,0.108797559,0.174800254,-0.04985447,-0.095004078,0.04447228,-0.084981808,0.063859808,-0.111312787,-0.036947496,0.45767661,0.717625508,0.085976848,0.379479599,0.124749635,0.62290811
KLF3,-0.017232879,-0.005327088,0.022214277,0.087794994,0.145152209,-0.030586074,-0.080763374,-0.043256177,0.014112014,0.003901048,-0.041325709,-0.013111999,0.439031072,0.086008707,0.826700258,0.898148225,0.371757247,0.749409803
PPARA,0,0.101760995,-0.06480624,0.128900769,0,0.100989676,-0.310133134,-0.090053337,-0.104910038,-0.014283665,-0.045595272,-0.02996424,0.238403746,0.086038321,0.157392421,0.769507115,0.664821422,0.6914606
ORC6,0,0.05849824,0.054788647,0.13186467,0.150531798,-0.056198781,0.093303431,0.055593149,-0.078248094,0.072448781,0.045382878,-0.046929357,0.400248043,0.086065283,0.094080917,0.236385483,0.354643766,0.349669417
PTER,0.05016171,0.095823328,0.07686587,0.107077994,0.101824348,0.158003634,0.00355208,-0.006882212,-0.026593336,-0.013854707,0.046711345,0.087828934,0.967004908,0.865696778,0.61575348,0.844135372,0.369669441,0.086076898
AHCTF1,0.16033716,-0.00694284,0.098325656,0.099530204,0.175012658,-0.046733091,-0.059123938,0.007574398,-0.01166818,-0.041611248,-0.039050651,-0.039964939,0.186630084,0.717478028,0.606187111,0.169151585,0.086112576,0.141242528
SCO1,0.06925723,-0.00789636,0.050481943,0.059374002,0.143286835,0.128267062,-0.006992539,-0.020747355,-0.003809579,-0.040836025,-0.119727041,-0.047850474,0.938077609,0.696986462,0.937405033,0.583000124,0.086158878,0.440864922
TTC21B,0.281293914,0.061447059,0.105270987,0.052567445,0.156002035,0.12411413,-0.058799997,-0.001171303,-0.05633434,-0.042660281,-0.033668116,0.055427881,0.44371127,0.972250422,0.086178771,0.494346944,0.31058119,0.110746582
STX1A,0.112574634,-0.034250585,0,0.050569137,0,0,-0.0859453,-0.063651121,0.073688306,0.000382649,-0.075769811,-0.100095314,0.335975904,0.086185214,0.446196134,0.995199641,0.557376117,0.325274699
NEO1,0.167027647,-0.207928311,0.042013931,0.001655278,0,0.035087765,-0.055672451,-0.098809402,-0.014441367,0.031747782,-0.018924968,-0.024518365,0.489082816,0.086196094,0.645340926,0.543122573,0.877292291,0.291260417
SGMS2,0,-0.001618099,0.086120293,0.034923719,0,0.038610132,0.053548422,-0.03247993,0.005104531,-0.014305376,-1.043975055,-0.017787451,0.658976883,0.276387494,0.912582578,0.768699727,0.086196662,0.801409172
0CC2,0.057675795,0.018733282,0.08710972,0.082664823,0.065456884,0.03939922,-0.076063394,0.011576782,-0.018917421,-0.103829504,-0.017073533,0.06919965,0.329400629,0.755360367,0.712723054,0.086210925,0.730172756,0.217606108
SUFU,0.167930651,0.046991494,-0.008871806,0.143005208,0.234182287,0.216794256,0.056841418,0.003593976,-0.024399529,0.115740375,-0.015375455,0.055149697,0.492835776,0.932452353,0.57520504,0.08621429,0.83818101,0.284381899
ANLN,0.142111434,0.103239854,0.099254163,0.078839891,0.138796809,0.017479843,-0.072097859,0.02672223,0.054340934,0.011343554,0.012120166,-0.002328521,0.08622091,0.172924682,0.088505365,0.734427764,0.736621603,0.929432188
USF2,0,0.080530129,0.183399301,0.061419384,0.303198479,0.062729287,-0.265542281,-0.083018245,-0.106113345,-0.030214103,0.046817189,-0.002507957,0.180395118,0.08622422,0.188481591,0.696794802,0.519632686,0.963941347
PDCD6IP,0.032161676,0.003389138,0.114622734,0.090349411,0.076885304,0.04189856,0.036719408,-0.013120003,0.018580118,-0.036863366,-0.018926553,-0.043920992,0.44483157,0.631889492,0.597311415,0.436933425,0.550748935,0.086252893
RASA3,0.216797446,-0.158536204,0.250419232,0.129310459,0.235732976,-0.118516646,-0.036184651,-0.048765309,0.034897944,-0.026406311,0.050793327,0.006849158,0.56541924,0.086267839,0.507344102,0.446536742,0.179072643,0.916518444
NETO2,0.036438344,0.04797063,0.044201515,-0.030170536,0.073145793,-0.047873991,-0.071061266,0.037745601,0.00592657,-0.009546643,-0.092166049,-0.023807145,0.268393957,0.086271119,0.85695008,0.899091658,0.093161702,0.614097743
PPARGC1B,0.139817617,0.086367653,0.021817338,0.096041707,0.182861197,-0.144544658,0.05147724,0.050976791,-0.007368941,0.108737046,0.02278242,-0.061540044,0.506758212,0.194948682,0.814762447,0.086310359,0.534404582,0.305508976
BARD1,0.170379563,0.093836456,0.028244317,0.051680735,0.236494951,-0.031094267,-0.005879167,0.04629975,0.025006714,-0.02418239,0.036609248,-0.014225034,0.933442633,0.086346627,0.457909128,0.614667532,0.412972118,0.609298051
C22orf46,0,-0.1095092,0,0,0.062426518,0.125977116,-0.032418184,-0.067781856,0.103771894,0.074237532,-0.13153722,0.085083398,0.837228174,0.267461081,0.163743815,0.522213551,0.086359876,0.191052999
LINC00662,0.146329444,0.079617728,-0.082899058,0.085885241,-0.031949876,-0.02626143,0.082960838,-0.01834634,-0.041826731,0.060446198,0.042692529,0.014579587,0.086422601,0.533413098,0.332893473,0.396404591,0.332584335,0.772552584
B2M,0,-0.025094233,0,0.030401674,0.138657958,0.13085694,-0.172223553,-0.045257214,0.017951031,-0.011427739,-0.008007323,0.017951682,0.295063861,0.086456301,0.808614027,0.833164697,0.875128893,0.790683374
SEMA6A-AS1,0.168040405,0,0,0,0.505200027,0.138506478,0.090654752,0.127441651,-0.192530523,-0.007494014,0.115010878,0.021888261,0.318991616,0.101867633,0.097429505,0.949146318,0.08653083,0.751113119
ATF6B,0,0.046217035,0.10784907,0.086615484,0.257742257,0.164251755,-0.342214013,0.02708385,0.066523658,-0.017833066,0.016045082,0.009219236,0.086543021,0.567242282,0.308611886,0.8008411,0.772527321,0.834577208
AL731577.2,0.086922489,0.177218748,0.079023851,0.029120875,0.02384576,0.047720445,-0.002576417,0.017237482,-0.015509647,-0.15641607,-0.067910439,-0.046838967,0.97794538,0.684755777,0.807138445,0.086627746,0.391111132,0.355833731
FUS,0.156126609,-0.015644975,0.042145391,0.077307049,0.156750529,0.058946951,0.024441144,-0.004557712,-0.030893399,-0.017862149,-0.004058994,-0.000831655,0.505892372,0.727879645,0.086662789,0.488149546,0.837094354,0.961657946
AGGF1,-0.136717909,-0.063782057,0.053570498,0.020964584,0.09735088,0.143672936,-0.138031296,0.0087954,-0.112903827,-0.128318361,0.011096314,0.016371915,0.183458413,0.832961128,0.086683965,0.136206682,0.836782141,0.686083456
OTUB1,0,-0.047582329,0,0.200457749,0.346488706,-0.068643049,0.070910753,-0.089643422,-0.011489877,0.065568275,-0.008570493,-0.13507715,0.607581405,0.092226232,0.879801334,0.349245946,0.917530268,0.086747199
FGFR1OP,0.089510396,0,0.094434037,0.065674611,0.187131409,0.057148245,-0.132186135,0.08628034,0.02183015,0.01433038,-0.058429565,-0.031323372,0.086749934,0.548734674,0.52107655,0.687332797,0.110220823,0.533060385
EPC2,0.007576891,0.070416978,0.02403388,0.040548237,0.130863521,0.07365162,-0.030201897,0.03926317,-0.020577819,0.024584648,-0.00067434,0.007987479,0.63388124,0.086923739,0.476306056,0.451473069,0.975600809,0.719553451
OAZ2,0,0,0.143722757,0.153500764,0.107681928,0.066659097,-0.217744615,0.078999852,-0.126175758,0.068687381,0.103505567,-0.032050393,0.193736225,0.172831987,0.086959585,0.438529468,0.16964674,0.683008811
TAF8,0,0.081830838,-0.020038969,0.018490361,0.224402118,0.103993117,-0.04438276,0.000305026,-0.115271045,-0.086035068,0.050755174,-0.029502374,0.764885858,0.995534772,0.087011933,0.285706177,0.272933201,0.596638255
ELOVL5,0.126764033,-0.023289246,0.07361543,0,0.133342367,0.08524466,-0.016994059,-0.015132305,-0.044794676,0.239354003,-0.00159936,0.044962345,0.714139642,0.464442192,0.087049923,0.097691067,0.946511683,0.193688953
TRIB1,0,0.077998339,0,0.063156492,0,0,-0.070487245,0.061741646,0.052488326,-0.024427877,0.069407615,-0.01423356,0.58152287,0.08705148,0.69050734,0.47928751,0.483838282,0.863999732
CEP89,-0.08008444,-0.028486325,0.057016091,-0.028405282,0.142961199,0.09976318,-0.010369705,-0.001189195,0.106746726,-0.101508895,0.020331379,-0.001304654,0.89719717,0.968519555,0.087066211,0.135700137,0.79989854,0.978467963
KIF21A,0.101511263,0.0111533,0.045732729,0.103137868,0.104185004,0.12612663,0.041681346,-0.051556917,-0.030116663,0.046282276,-0.040594748,0.029725727,0.364868563,0.087180672,0.394632088,0.157695876,0.355125204,0.159310037
METTL4,0,0.082950509,0.123504045,0.099946128,0.220441955,0.186731685,-0.305234658,0.005333058,-0.054298848,-0.012026569,0.03096884,0.017194021,0.087200504,0.920430869,0.379964377,0.865234375,0.567129761,0.751287606
TKFC,0,0,0,0.101995879,0,0.072173345,-0.37490346,0.016742682,-0.059320096,0.057504443,0.04698046,-0.001948469,0.087207287,0.801655464,0.528191847,0.560718225,0.60987348,0.974760352
