gene_ID,log2FC_A549,log2FC_BXPC3,log2FC_HAP1,log2FC_HT29,log2FC_K562,log2FC_MCF7,beta_cell_typeA549,beta_cell_typeBXPC3,beta_cell_typeHAP1,beta_cell_typeHT29,beta_cell_typeK562,beta_cell_typeMCF7,p_cell_typeA549,p_cell_typeBXPC3,p_cell_typeHAP1,p_cell_typeHT29,p_cell_typeK562,p_cell_typeMCF7
TEX14,NA,NA,NA,NA,NA,0.233444507,-0.239593221,0.002509551,-0.121443834,0.054670687,0.108166564,-0.070904454,0.125770765,0.980320624,0.020740245,0.494148601,0.437712645,0.055987718
UBN1,0.05907725,0.07557536,0.134620027,0.201222858,0.044389305,0.192152632,0.059380081,0.000947375,0.036294123,0.008200006,-0.028730592,0.009671405,0.353730575,0.963165859,0.020741903,0.677241499,0.456320268,0.688417319
OIP5-AS1,-0.114557426,0.139372842,-0.090265333,0.178840798,0.225518964,0.123905927,-0.052029692,0.012944654,-0.026043408,0.002170436,0.060960839,-0.039753548,0.364745037,0.63945531,0.020773979,0.920966959,0.119984901,0.302429411
TULP4,-0.082032494,0.016364887,0.05305685,0.134616339,0.163919704,0.262178995,0.055045335,0.017730914,0.019062606,0.02086324,0.001815633,-0.005397395,0.061728387,0.218804889,0.020781391,0.033553824,0.945685075,0.823034628
ARL5A,NA,0.003911575,0.139164085,0.24533266,0.161359897,0.096620099,0.038073697,-0.00405671,0.032061948,0.027015891,0.030165336,-0.093821402,0.651705785,0.889203521,0.035537807,0.189496786,0.398506762,0.020785003
FBXO41,NA,0.248834005,0.18858498,0.094565858,0.090854637,NA,0.101750458,0.086084889,0.02309937,-0.039454517,-0.028472923,0.058411672,0.361652074,0.020848203,0.381580483,0.114535505,0.682048886,0.506765271
SNX19,-0.150471004,0.052197305,-0.083441669,0.228141526,0.131611852,0.178685022,-0.153492343,-0.012343793,-0.025255875,0.021123478,0.05477683,-0.031277094,0.020857869,0.49752813,0.171890217,0.29867949,0.173263441,0.347210756
NDFIP2,-0.269244132,0.077422678,-0.101588665,0.229536416,0.179088149,0.113683504,0.018754701,0.031332786,-0.0413184,0.041050555,-0.024118351,-0.01964397,0.770118375,0.029551516,0.096385377,0.020866893,0.647743697,0.68455471
PRPS2,NA,0.06756114,-0.071046226,NA,0.056790166,0.1524918,0.155114143,0.019140629,-0.043924843,-0.035763028,-0.03745743,-0.030502228,0.043268999,0.549912284,0.020870697,0.623559876,0.540313545,0.60489621
ABI1,0.150831572,-0.018754358,0.058033559,0.245930286,0.167786928,0.139889493,0.036642159,-0.042841729,0.024589594,0.003106515,0.03792787,-0.00704516,0.398939929,0.020872567,0.103569978,0.855271554,0.274928809,0.781808335
STAT5B,0.002323186,0.073271306,-0.014279614,0.109449122,0.14758658,0.144984654,0.096398708,0.067191468,-0.003416596,0.01440768,-0.010860832,-0.035327887,0.025906491,0.020916373,0.844678735,0.665637152,0.694016454,0.383052427
VPS36,0.031940974,0.178722538,0.151067284,0.180904823,0.324817684,0.093856605,0.062223581,0.042836977,0.027859094,-0.006487641,0.065449617,-0.012501998,0.232715677,0.020919393,0.08979484,0.712056213,0.163995684,0.707903162
TOB1,-0.272915962,-0.079358205,NA,0.123155065,NA,0.221858949,-0.147961365,-0.067474252,0.054080803,-0.006929223,0.09028303,0.026315421,0.021916157,0.020936097,0.241274543,0.79578041,0.382343904,0.36384213
SEC23B,0.023516242,-0.018856226,-0.093319247,0.18782572,0.446135145,0.272270092,0.019893635,0.008926774,-0.023462243,0.008203476,0.119034598,0.01867596,0.662063661,0.649031839,0.185501065,0.72481575,0.020963169,0.51484706
POLE3,0.396897351,0.13749403,0.092745892,0.20727715,0.339852314,0.230498657,0.062943013,0.045932009,0.025290474,0.065443989,0.055958285,0.009046135,0.438844677,0.05895639,0.16566824,0.02100455,0.30581601,0.79893826
RNF114,NA,0.021997978,-0.287555667,0.103089584,-0.183990451,0.181283203,-0.007680315,-0.058080043,-0.065870734,-0.045483444,-0.073999915,0.041369604,0.933815444,0.059913947,0.021023488,0.161365877,0.283086389,0.135331746
ADCY6,NA,NA,NA,0.261303588,NA,0.248524889,0.021733536,-0.010347767,-0.022747427,0.054068976,-0.606078185,-0.007463629,0.813283696,0.888618267,0.555847496,0.021031298,0.046971797,0.871853293
PTOV1,NA,NA,-0.007640887,NA,0.337544969,0.496833392,0.010090097,0.032748784,-0.007230016,-0.049663224,0.16871411,0.072902618,0.933283559,0.475019759,0.779886186,0.263964557,0.021034746,0.157496699
C11orf58,0.080490347,-0.080995315,0.127186676,0.052262822,0.039458526,0.214754003,0.023375256,0.012106146,0.03138484,-0.012046848,-0.006851145,0.031992029,0.661188095,0.597714508,0.02103932,0.566024384,0.872984366,0.293554554
MIRLET7BHG,-0.100370323,0.076069625,-0.065675219,0.135346747,NA,0.242035367,-0.097229428,-0.017813102,-0.004309873,-0.007779592,-0.057188139,0.034192221,0.021044725,0.353474795,0.78475941,0.585684906,0.675412483,0.296405419
RELA,0.147157406,-0.139777168,NA,0.124102417,NA,0.211181967,-0.000892652,-0.053534016,0.086073323,0.013949833,0.119370997,0.038657789,0.990552757,0.142435871,0.021071897,0.658230558,0.131426255,0.362529132
SEMA3A,0.019958057,0.027176658,0.096527364,0.158597807,0.289702731,NA,-0.054975718,-0.03970722,0.033102541,-0.026140996,0.040327251,-0.003296587,0.148214794,0.021077316,0.24392182,0.223411829,0.277544204,0.979196706
IPP,NA,NA,0.248174027,NA,NA,0.280474244,-0.087623057,-0.120632371,0.07184196,-0.017331112,-0.053691709,0.071125838,0.537509199,0.029684029,0.021178546,0.755625399,0.556396934,0.161016657
CNPY2,NA,-0.056589585,0.055816544,0.248159593,-0.188347754,0.165374162,0.175383475,-0.000257109,0.003690297,0.010748155,-0.087785368,-0.039207397,0.021213198,0.994051057,0.854695588,0.739808673,0.127368355,0.351248525
ZNF782,0.185236505,-0.134056513,-0.099395179,0.417061262,0.203060722,0.012340405,0.113126016,-0.030193562,-0.047961474,0.036356564,0.047535357,-0.065922358,0.050876705,0.260603889,0.021225866,0.319867241,0.377922498,0.08920566
DDX42,0.128768371,0.08462165,-0.014058145,0.13596406,0.004478373,0.203491961,0.066230737,-0.009495887,0.008465976,0.002024355,-0.033057427,0.012254372,0.021247634,0.575878843,0.437103689,0.889866652,0.240589512,0.397367404
G6PD,-0.028917409,-0.017499028,-0.171432814,0.463082701,0.17797815,0.2578282,-0.019110979,0.004004893,-0.010120137,0.054174222,0.020651358,0.07800677,0.65843827,0.873558527,0.748273081,0.0323636,0.722225651,0.021283607
ZNF629,NA,-0.074259539,-0.210559756,0.087584815,0.131870988,0.211438582,-0.009896111,-0.031320258,-0.081610986,-0.035446533,-0.030379361,0.000852647,0.93402324,0.364265957,0.021283716,0.32903024,0.667526326,0.984233309
ZNF592,-0.049590654,0.117553682,0.044832302,0.189505925,0.059717531,0.184889541,-0.10417969,0.04114222,0.018674208,0.022261557,-0.015617481,0.004678912,0.021292926,0.03328585,0.246188785,0.132319176,0.714328915,0.835682308
E2F8,NA,NA,0.08184403,0.380990547,0.176995782,0.248996701,-0.113239345,0.095285511,0.039263109,0.020885001,0.04703309,-0.011603997,0.402759529,0.021316495,0.091796692,0.524908557,0.461473355,0.83309423
LINC01505.1,-0.047769678,0.182620672,0.071389578,NA,0.238488274,0.192413393,0.005601527,0.066445129,0.033059512,0.000416206,0.047942497,-0.094667381,0.940559476,0.021323088,0.129610804,0.993565616,0.349062059,0.0606099
ANKRD42,NA,-0.026529439,NA,NA,-0.359598826,0.402915202,-0.101485818,-0.001043879,0.001573449,0.04875561,-0.070720291,0.12682581,0.281750495,0.979564603,0.968881698,0.251650636,0.39855231,0.021330974
DLG5,0.111418691,0.047757349,0.100138213,0.197853609,0.047261793,0.212542405,0.029188698,0.006700101,0.025500216,0.042428557,-0.025598568,-0.019035523,0.415082596,0.665407865,0.08191842,0.02133314,0.50378876,0.447595533
WDR34,NA,NA,-0.101276392,NA,0.110894009,0.125699159,0.061876819,-0.008373306,-0.033218334,0.093274144,-0.012800261,-0.049523805,0.576829721,0.862932183,0.260391232,0.021343677,0.865395286,0.172876483
ZNF800,-0.291014421,0.050844574,0.066951949,0.146733729,0.212269585,0.242892112,-0.075240399,-0.012969062,0.016703548,-0.005307504,0.06458801,0.015240041,0.18931027,0.478062553,0.342782555,0.769752696,0.021363288,0.660699763
CBWD5,NA,NA,-0.003780919,NA,NA,0.13341876,0.131433652,0.021370384,0.038243437,0.091820034,-0.03651657,-0.070949764,0.122181447,0.66674291,0.174385467,0.02137633,0.686861906,0.183542247
TMED2,0.239622928,0.18781385,0.01442924,0.106802153,0.200041602,0.109002874,0.153513326,0.026524628,0.002697664,0.018782982,0.067620828,-0.037188166,0.021377402,0.21936591,0.878538123,0.538005598,0.210610347,0.378910502
SNRPD1,0.290975059,0.003186897,0.140483285,0.159484207,-0.024037927,0.143282028,0.051166155,0.027763335,0.036561319,0.033028828,-0.093564091,-0.021466743,0.520626771,0.392478272,0.021408702,0.273461096,0.09369156,0.645404335
PTPRH,NA,-0.152039206,NA,0.096411229,-0.092155496,NA,-0.464381022,-0.071210582,-0.031483304,-0.002300657,-0.049563923,-0.030288255,0.130672269,0.021413506,0.834649496,0.915136193,0.537928995,0.905572082
RPS8,0.139599987,0.084401692,0.144033956,0.220614298,0.16688066,0.29283379,0.080503381,0.046129668,0.028333312,0.029399388,-0.056940078,0.077109239,0.265596443,0.022386671,0.021431085,0.193206955,0.257823453,0.055485813
RGS5,0.366584028,0.192718876,0.119127079,0.28588406,0.250923195,0.205844804,0.066936312,0.001159771,0.03561139,0.047334342,0.041643621,-0.025291634,0.304137725,0.974694244,0.021439142,0.119488534,0.356630332,0.672080787
AB015752.1,NA,NA,NA,NA,NA,0.124977322,0.196478162,-0.069139852,0.035949889,0.0680336,-0.027321495,-0.063534733,0.165502787,0.332589743,0.442171154,0.389331306,0.800485844,0.021444548
ZFP30,NA,NA,0.29916643,NA,0.306822063,-0.167320258,0.065752199,-0.048894529,0.051487136,0.152328984,0.11067198,-0.145034901,0.505844974,0.474926875,0.042612494,0.36587582,0.110381975,0.021460302
CENPL,NA,NA,0.138620055,0.287010013,-0.131614547,0.081330288,0.134945451,-0.0094126,0.068101054,0.006322435,-0.039558212,-0.065233208,0.202110132,0.852581598,0.021515447,0.874845411,0.585065818,0.244923002
ADD3,-0.053219522,0.038957216,-0.0973713,0.170796863,0.117685052,0.23340159,0.067306355,0.037412699,-0.014703378,0.00484422,-0.007917556,-0.025701915,0.249667399,0.021558507,0.229562561,0.689706158,0.811811649,0.544690417
MTMR8,-0.029255796,NA,0.145026452,0.396164168,0.056872356,NA,0.032523681,-0.104233316,0.026715119,0.071530749,0.028809576,0.374420564,0.668000065,0.134680821,0.141729795,0.021560587,0.659851284,0.025752246
PREPL,-0.055323407,0.092447913,0.154320832,0.280706266,-0.083650584,0.06614629,0.051005386,0.056405636,0.03334529,0.038459031,-0.067494223,-0.031003437,0.412778545,0.043769787,0.021560703,0.048187457,0.191237833,0.335219403
OCRL,-0.095178724,0.366704886,-0.019500328,0.147183178,0.084615671,0.250601899,0.005209031,0.057821738,0.008628385,-0.023212674,0.005787893,-0.001754405,0.926486886,0.021572463,0.547046031,0.298609772,0.915375512,0.964932064
FAM3C,-0.074765495,0.039327166,0.082447256,0.113120094,0.11192082,0.30434843,-0.112271584,-0.009772131,0.038394056,-0.002433121,0.016001323,-0.005559108,0.02158491,0.441971148,0.078078207,0.900079808,0.73307958,0.895021913
FGF13,NA,-0.024333456,0.105353207,NA,0.03823786,0.088327475,0.117465629,0.04219649,0.044152673,0.051081143,-0.029800684,-0.037787221,0.343814709,0.029433358,0.021592621,0.400213874,0.271041947,0.139222302
SLC25A17,-0.191567926,0.050467516,-0.019499456,0.13529927,0.24141488,0.086351009,-0.0485601,0.070305983,-0.009461043,-0.005549923,-0.005247667,-0.042265004,0.546337943,0.02161741,0.600622472,0.857991961,0.8869243,0.368976969
ETFB,NA,-0.049434617,0.008902349,0.269542392,NA,0.06776301,-0.26141764,-0.11372301,-0.024631645,0.010364308,0.007890479,-0.033304038,0.089118462,0.021634769,0.430804749,0.706722735,0.925384714,0.631087282
PTGR2,0.155870047,-0.043860939,0.056357497,NA,0.59684584,0.218771348,0.031986795,0.009387815,0.03149913,0.009647168,0.138523343,-0.0420904,0.621835621,0.789911115,0.186363105,0.861208464,0.021634997,0.44866307
LUC7L,-0.048892195,0.087129592,0.007392206,0.108236311,0.013384062,0.200039276,-0.021195226,-3.67E-06,0.004083311,-0.007313477,-0.072014987,-0.025725556,0.67952014,0.999852161,0.768950333,0.660629817,0.021662135,0.292215719
TSR2,NA,0.146900584,0.00592183,NA,NA,0.192058598,-0.107109823,0.008146314,0.01171388,0.046352178,0.055402821,0.131281935,0.413116529,0.852089371,0.64427784,0.300823918,0.580256036,0.021678111
STMN1,NA,0.204493915,0.057954993,0.065575681,0.041193923,0.330443332,-0.009188141,0.069712577,0.000943338,-0.077019129,-0.026486939,0.025442493,0.931609762,0.021679069,0.951778531,0.045295184,0.550376986,0.504266842
EID1,NA,0.092140401,0.024118217,NA,0.311665797,0.421266652,0.201422886,0.073742409,0.016100656,0.046335134,0.057564867,0.079258141,0.021693565,0.043697605,0.464112409,0.335940809,0.293464542,0.12516703
SGMS2,NA,0.088791443,-0.01177595,0.249776683,NA,0.353585189,-0.037739399,0.053634562,-0.02266804,0.023062547,0.289357269,0.082804494,0.658270883,0.021769095,0.227740488,0.185199795,0.204365691,0.184333569
TPCN2,NA,-0.160218554,-0.024659975,0.223534269,NA,0.041157821,-0.431838441,-0.078406297,-0.00456488,0.040038534,-0.04976128,-0.101039482,0.021787557,0.095469956,0.875640145,0.148861419,0.607116326,0.047235578
DDX54,0.461514251,0.296578584,0.047153667,0.164934271,0.004961525,0.123565592,0.099062454,0.076850158,0.022947315,0.0373694,0.049555706,-0.047005324,0.120390223,0.021796215,0.244707663,0.142342609,0.32414343,0.212050632
VWDE,NA,-0.003509726,-0.124417513,NA,0.02518867,0.382504762,0.075901911,-0.066172678,-0.024756389,-0.005233907,-0.044591738,-0.06028218,0.334646775,0.021803503,0.069840737,0.961264739,0.049456065,0.327477991
KMT2E,-0.131718448,0.033373206,-0.031260478,0.128082207,0.141943758,0.140975459,-0.041932351,0.006172176,0.006704286,0.023165673,0.032308044,-0.003341371,0.132169841,0.539155335,0.492040883,0.021829576,0.114904823,0.853834282
LCOR,0.021982446,0.059446106,0.010720945,0.229351319,0.128299662,0.252028272,0.016363207,0.021923398,0.008678128,0.020186072,0.016678032,0.02906226,0.538552726,0.090590348,0.300706235,0.02183156,0.549453344,0.103082776
TLK1,0.058354712,0.063042239,-0.00732483,0.197358883,0.204626316,0.144693246,0.058650171,0.011101652,-0.003227465,0.019116454,0.043980547,-0.028828023,0.098397577,0.35322873,0.722190207,0.072793513,0.021842575,0.091088951
AC005702.1,NA,NA,NA,NA,NA,0.001182342,-0.06333267,-0.007762498,0.082934466,-0.036179846,-0.048271239,-0.06575068,0.564852947,0.9175195,0.128995054,0.666747945,0.77680502,0.021852555
UHRF2,0.021072225,0.080524556,0.043766286,0.202800882,0.062951518,0.191360918,0.078782983,0.047477946,0.014997904,0.027015115,-0.056322735,-0.013023579,0.037944467,0.021854295,0.250217776,0.100966717,0.233989882,0.632150001
RMND1,NA,0.106341418,0.020276715,0.31695594,0.179606863,0.197227714,0.041803378,0.075439156,0.019683074,0.048896279,0.020489944,0.006483819,0.631283239,0.021866051,0.198782231,0.059984708,0.676222444,0.77133969
MIR2052HG,NA,-0.149871276,-0.245499367,NA,0.14552125,NA,-0.088462346,-0.039338737,-0.068988843,-0.495517689,0.028175113,-0.22870993,0.535059536,0.230387685,0.021872892,0.201812701,0.673045503,0.568403984
FARP2,0.026680127,0.127395755,0.030035225,0.195777864,0.165637126,0.272015682,0.062011598,0.032027665,0.008286652,0.030856267,0.040687831,0.027281747,0.282763563,0.132074147,0.535804276,0.021925425,0.380080005,0.282516405
VPS72,NA,NA,NA,NA,NA,0.13469844,-0.023527449,-0.006807092,0.079246361,-0.005607743,-0.087511834,-0.004273656,0.867067359,0.900527898,0.021967168,0.909710337,0.361741042,0.914903504
MIR29B2CHG,0.113716273,-0.084214408,-0.103651924,0.244774224,0.178299059,0.252265551,0.009847973,-0.041956201,-0.036166444,0.001651341,-0.03898226,0.01337178,0.872545791,0.15852425,0.021982048,0.955437625,0.443656663,0.752484855
AC110079.1,NA,NA,-0.204169408,0.076911094,NA,0.045802095,-0.006666357,-0.023074842,-0.047431896,0.002128186,-0.018231665,-0.171665407,0.948812611,0.720309778,0.102096926,0.955821759,0.832336871,0.021990428
LDAH,0.047326859,0.099004751,0.096564145,0.169452152,0.293125055,0.079081662,0.014412594,-0.023254953,0.009639703,0.007313836,0.034723098,-0.067955603,0.766513,0.349689016,0.475207526,0.731180467,0.329342498,0.021994488
ARL6IP6,-0.052988958,-0.006817696,-0.04657116,0.347501493,-0.029134712,0.291893089,-0.033397568,-0.002607444,-0.023555744,0.060212833,-0.071330901,0.016422786,0.63621602,0.926996139,0.129129072,0.022011189,0.092520354,0.644329414
NFXL1,0.108859575,0.114546998,0.091326515,0.123621592,0.006460746,0.098148055,0.098683937,0.057115924,0.020414435,0.009413863,-0.053914926,-0.047699637,0.113084446,0.022041169,0.168605813,0.585579975,0.298382368,0.241051209
PTK7,NA,0.131895703,-0.055296646,0.192749953,NA,0.044393576,-0.740613333,0.037694222,-0.005381267,0.048217947,0.097602731,-0.060631686,0.204130172,0.335061844,0.758681044,0.022046087,0.274163348,0.411234672
MICU1,-0.009830028,0.008818482,-0.07432866,0.164054604,0.085747188,0.135386483,0.046149959,-0.006454173,-0.016906526,0.04188131,0.000894053,-0.056548436,0.189401172,0.756347378,0.215308077,0.022068595,0.980154699,0.044842452
ZNF202,NA,NA,-0.005031054,0.04687321,-0.118172669,0.166383064,0.035823931,0.097661239,0.006456447,-0.005178578,-0.084812824,0.033480577,0.792695907,0.022091186,0.823223954,0.887756243,0.293935492,0.59180542
TSGA10,-0.262832584,-0.054679515,-0.027157196,0.318821736,NA,0.135847047,-0.080523935,-0.069972068,-0.004534322,0.054203027,0.028810894,-0.017412003,0.322854105,0.022093561,0.859318321,0.092822737,0.743092732,0.672625088
SS18L1,-0.149802484,0.120354966,0.009451988,0.190762432,0.096071809,0.205319283,-0.027783319,0.04739656,-0.000779284,0.015248733,0.030769917,-0.007520093,0.700916712,0.022130473,0.967596791,0.393544529,0.469296712,0.758212279
ABCC10,NA,-0.120907471,0.039758384,0.236698582,-0.144873579,0.14568161,-0.04814466,0.050283223,-0.007236523,-0.016200614,-0.15935269,-0.050163151,0.686548035,0.145155898,0.815256075,0.6648595,0.022194244,0.327119934
DERA,-0.118651564,-0.011110839,-0.095668835,0.186324526,0.052004609,0.198124559,-0.068239744,-0.006594643,-0.041310776,-0.004738728,-0.065500511,-0.021524528,0.150782666,0.728138938,0.022213518,0.836044825,0.414913139,0.575941314
CCDC137,0.023793956,-0.078448409,0.05123171,0.133285392,0.113242111,0.33163491,0.096218184,-0.004801197,0.017606821,0.002570878,0.000672891,0.082773076,0.114482137,0.873300448,0.303774853,0.928324765,0.987649309,0.022215771
GIPC1,NA,0.077306183,NA,0.19538981,NA,0.077568833,-0.013838215,-0.100555081,-0.016304807,0.028156364,-0.043869383,-0.015591774,0.892253519,0.022222943,0.650307921,0.393153318,0.646546729,0.704046925
TMEM38B,NA,0.069330629,0.07302182,0.231478659,0.056118838,0.198219893,0.047197832,0.079372412,0.028280168,-0.026713681,-0.036476394,0.043306675,0.579647313,0.022239373,0.13918693,0.529407496,0.440735915,0.245852939
STK24,-0.038067879,0.099458623,0.088503119,0.124679615,0.176508178,0.180671654,-0.032213261,0.028727897,0.024951085,-0.010118518,-0.00399272,0.017941611,0.318654514,0.022271117,0.028427528,0.272097414,0.915555862,0.436754195
AP4B1,NA,NA,NA,NA,0.182193441,0.113130062,0.228754492,0.096016834,0.019620139,-0.101729975,-0.019868896,-0.024429485,0.093616819,0.022271346,0.566282256,0.12011706,0.805076,0.481904432
DIP2A,0.155876622,-0.03488225,0.041378232,0.367323614,0.026369688,0.214206069,0.036692788,0.012554715,0.010700742,0.043849303,-0.027389841,0.009002796,0.440523049,0.525537023,0.461954941,0.02228245,0.389551388,0.615295657
HSPB1,NA,NA,NA,NA,NA,0.256477933,-0.097003551,0.122190181,-0.043518565,0.009951069,-0.02274065,0.066168522,0.530173784,0.022288828,0.227385278,0.901032925,0.802282432,0.108902282
ITPR3,0.149661559,0.015571091,0.057564925,0.079466106,0.287584595,0.169311396,0.087769132,-0.012629182,0.019079545,-0.000991043,0.035099631,-0.012122587,0.022347659,0.393676039,0.189816714,0.931360048,0.324670753,0.666874743
AL365295.1,-0.037967912,NA,-0.11801799,NA,NA,0.329936633,-0.045882825,0.067291647,-0.03328383,-0.195328988,0.040820771,0.01216577,0.365545066,0.099533938,0.190178937,0.022372814,0.668403236,0.753825096
CDS2,-0.116559945,0.143817288,-0.168053169,0.321060138,0.08631194,0.202758717,-0.011459292,0.010124273,-0.047512887,0.064470855,0.021706493,-0.050756607,0.813373211,0.638277027,0.022377918,0.037236167,0.718485718,0.249381779
TXLNG,-0.038865102,0.219655581,0.052119721,0.113226633,0.123926687,0.129095898,-0.016340768,0.06350864,0.008683683,-0.001839184,0.029621892,-0.025413969,0.743130447,0.022403336,0.419913925,0.902561979,0.441597267,0.388601381
RNF121,-0.006003792,0.062647534,-0.16084679,0.200217911,0.261395206,0.116787137,0.054994522,0.015014008,-0.040286971,0.005827906,0.058835517,-0.016775914,0.223141373,0.478253052,0.022404386,0.766928448,0.113427218,0.508710475
TRIM28,-0.316988634,0.075866018,0.075462801,0.048535051,0.215990031,0.29339268,-0.123560868,0.050705846,0.02026372,0.002168465,0.039039133,0.065984985,0.152909618,0.022461679,0.303680123,0.934452559,0.445258213,0.080040917
CNTROB,-0.195857309,NA,0.12422212,0.291237818,0.245509546,0.238296646,-0.029318258,0.045621056,0.052568637,0.05893418,0.00470872,-0.013873441,0.720013069,0.281092829,0.022485981,0.095415568,0.942597932,0.795079014
TMEM41B,-0.090192958,-0.010661061,0.013863414,0.209770242,0.047164278,0.141940593,-0.017540587,-0.001502298,0.005138216,0.039405598,-0.015385956,-0.031795665,0.653932022,0.948621225,0.722074963,0.022519122,0.711461148,0.321885281
ELK4,0.119270844,0.043113901,0.200577035,0.085209342,0.13251585,0.092856589,-0.067384442,0.030292004,0.042733385,-0.038230483,0.009832139,0.006031724,0.207202779,0.149755478,0.02252161,0.036885813,0.807838029,0.788439336
TRAF4,NA,NA,NA,0.171258076,0.488763019,0.072150687,-0.112969049,-0.053666597,0.00398561,0.008801125,0.149592358,-0.112573608,0.362412536,0.305113828,0.914549873,0.743812388,0.022526055,0.05625069
FBH1,-0.016880766,0.083748058,-0.084800254,0.143464574,0.157453124,0.093757703,0.006264643,-0.002160048,-0.024260891,-0.015168304,0.026533051,-0.061900095,0.896770985,0.922081026,0.147332454,0.414820364,0.476523753,0.022556833
RCAN3,NA,0.007797408,0.223435292,0.299358961,NA,0.053923548,0.18083627,-0.031955053,0.058357856,0.054171448,-0.38455846,-0.082268697,0.02260642,0.391143808,0.023734954,0.087306324,0.225365292,0.201051351
DTNB,-0.085113541,0.036844621,0.109376837,0.166149224,NA,0.225310589,0.028856699,0.024208663,0.027031844,-0.037751888,0.118450634,-0.045519943,0.528943637,0.341059685,0.022623129,0.159683968,0.485095335,0.052137719
ANKS3,0.172466711,NA,0.000438795,0.155162795,0.250523417,0.15248727,0.162137323,0.001336499,0.010135401,0.029316294,0.007788251,-0.030957041,0.022630017,0.97656561,0.629090733,0.31054261,0.878416684,0.529944089
MEIS1,NA,0.001639194,-0.015629554,0.27468805,0.322533817,0.276270744,0.067421371,-0.034137204,-0.002555466,0.023817362,0.08343955,0.023822344,0.390268305,0.138825226,0.858866376,0.555548689,0.022661429,0.358734129
KARS,0.158078157,0.15814437,-0.038809787,0.137044905,-0.095601859,0.120942936,0.104169181,0.046768603,-0.009502384,0.030768817,-0.077347713,0.033179669,0.137648774,0.022729091,0.524344122,0.178431663,0.102468355,0.263455033
TGIF1,-0.024372272,-0.112706399,NA,-0.019530363,-0.122144256,0.2255646,-0.116281224,-0.067169846,-0.00427823,-0.05002735,-0.120776573,0.009020037,0.022729692,0.165268721,0.912115072,0.025754761,0.08921874,0.861914432
SAV1,0.521276649,0.007524961,0.132828292,0.191324892,-0.089793913,0.270550935,0.132918735,0.000285163,0.030175277,-0.03080863,-0.048406002,0.049004289,0.022731131,0.99028112,0.253518836,0.185884947,0.49921237,0.342360078
USP54,0.056177036,-0.006983559,0.07476498,0.193335973,0.022448774,0.143030834,0.108811853,-0.051025387,0.020788556,0.020760845,-0.01641852,-0.062492847,0.022792878,0.027679749,0.237814058,0.107920426,0.717065067,0.104592327
FUCA2,0.354983522,-0.070448685,0.28966272,0.187739996,0.25877545,0.155477997,0.114419292,-0.044657327,0.059902826,0.017121173,0.021666492,0.018810553,0.093187229,0.179618101,0.022802712,0.52098566,0.686216376,0.632453853
MTA2,-0.089941047,0.134091044,-0.103550039,0.203882152,0.256644026,0.129718261,0.035784158,0.0231707,-0.039690377,0.027911074,-0.000192395,0.002780884,0.584040119,0.179769986,0.022833544,0.12625941,0.995877868,0.930336797
TFAP4,NA,NA,0.125410113,NA,0.488447687,0.067004208,-0.504728867,0.077684602,0.042268517,-0.053976276,0.168160498,-0.084758923,0.14544477,0.141782236,0.073536421,0.231527676,0.022835759,0.190772702
ZNF473,NA,0.225499072,0.157956006,0.142386546,0.041119472,0.141867661,-0.036824753,0.078239362,0.031741109,-0.050526751,0.004278916,0.047996376,0.731420458,0.022835969,0.322816594,0.156411265,0.952633343,0.334555627
GNPTAB,-0.058346531,0.052936191,0.062928044,0.256881158,0.228295568,0.289234295,0.057719988,0.044259496,0.035999411,0.020396477,0.05690986,0.02735098,0.33521687,0.119959362,0.022864703,0.419500769,0.207920218,0.300702684
STRN4,-0.274376934,-0.04295914,0.03405295,0.123356712,-0.066552872,0.197148446,-0.185089599,-0.005736087,-0.000882441,0.003389786,-0.080067861,0.024870855,0.022944126,0.795816815,0.968404916,0.877186852,0.138088954,0.41641206
LINC00894,-0.069096966,-0.023886319,0.057019693,0.225882428,0.238123942,0.148877794,-0.036178662,-0.040974156,0.013273755,0.032077329,0.020550499,-0.030314873,0.392789643,0.073598441,0.428687955,0.022958761,0.623935627,0.346650663
ZDHHC21,-0.093210643,0.000767899,0.059704052,0.260640165,-0.233855595,0.262190335,-0.064017644,-0.039450526,0.03490164,0.025540182,-0.15978902,0.055617554,0.213034012,0.32414496,0.048926204,0.157141978,0.022984565,0.096389241
TBC1D23,-0.397641227,0.085459916,-0.130180847,0.071360733,-0.036664079,0.172963923,-0.155282819,0.009522674,-0.016988344,-0.031134084,0.021187364,0.004476571,0.022992371,0.668537235,0.134973895,0.229689491,0.652044497,0.880975647
GRK5,-0.170488261,-0.062029398,0.055857554,0.141070342,0.112146023,NA,0.086815988,0.007428823,0.005620573,0.048651191,-0.070392075,-0.101598885,0.083304371,0.574455657,0.789014305,0.022995229,0.369601134,0.189252118
HS3ST3A1,NA,NA,0.146291563,NA,0.106614118,-0.122817928,-0.083087601,0.004444236,0.047249073,-0.263934335,0.013401339,-0.114239061,0.5431072,0.973123634,0.024909039,0.265545903,0.760592868,0.023012215
SVIP,NA,NA,0.112265755,NA,-0.185055942,NA,0.035504089,0.070446985,0.059621175,-0.005388013,-0.077027028,0.026848881,0.80711431,0.126843061,0.023081107,0.903626692,0.2742004,0.743423544
