gene_ID;log2FC_A549;log2FC_BXPC3;log2FC_HAP1;log2FC_HT29;log2FC_K562;log2FC_MCF7;beta_cell_typeA549;beta_cell_typeBXPC3;beta_cell_typeHAP1;beta_cell_typeHT29;beta_cell_typeK562;beta_cell_typeMCF7;p_cell_typeA549;p_cell_typeBXPC3;p_cell_typeHAP1;p_cell_typeHT29;p_cell_typeK562;p_cell_typeMCF7
MRPL1;-0,087743257;0,244383868;0,18756152;0,013300339;0,095718583;0,045230257;0,027375368;0,133031002;0,053544705;0,042031696;0,106630875;-0,070038537;0,395319128;0,007425343;0,179586185;0,307164427;0,14076177;0,180149857
ASB3;0,065247078;-0,073831851;0,11506089;-0,044151248;0,140633317;-0,046852922;0,053310702;0,013771077;-0,011088297;0,013921245;0,00043924;0,002343884;0,007440561;0,741026074;0,754004628;0,707975984;0,994204031;0,949136294
TXNDC16;NA;0,170929865;-0,045209607;-0,000874104;0,153703993;0,324681875;0,102669618;0,071354923;0,020887716;-0,059822571;-0,02539668;0,124236992;0,0126661;0,252740477;0,686178412;0,406968422;0,750531811;0,007459548
PES1;NA;-0,236050357;-0,057128847;-0,146447484;-0,106802679;-0,364833451;0,09959551;-0,003031878;-0,083439721;-0,142185016;-0,071528396;-0,141443025;0,007462049;0,96111153;0,139674865;0,069092645;0,506515129;0,091563024
FOCAD;-0,193072635;0,050950115;0,035108317;-0,057721345;0,153701298;-0,131990149;-0,035952489;0,027790716;-0,003317274;0,017209144;0,031241972;-0,029708239;0,007466965;0,522703623;0,90353628;0,533481001;0,674842711;0,254736425
RCOR3;-0,163138738;0,196574159;0,022620899;-0,032463312;-0,057540669;0,121529717;-0,056361982;0,054249769;0,032637698;0,025619244;-0,013119961;0,06554068;0,007479709;0,219086827;0,39767612;0,467515214;0,817715608;0,120694241
MTHFS;-0,466789973;-0,070576226;-0,048452906;-0,200839606;0,309600205;0,087921971;-0,076282432;0,00255767;-0,023183428;-0,101161788;0,054122452;-0,0138269;0,007480869;0,961659151;0,644688239;0,019566815;0,4379399;0,701546774
RIOK2;NA;-0,352794127;0,061252644;NA;0,193504428;-0,049494771;-0,045935528;-0,039061786;-0,053656985;0,09334346;0,23866594;0,044382216;0,363641408;0,667279074;0,428688092;0,279462829;0,007490776;0,586606075
ETV3;-0,150150284;-0,100453158;0,071762733;-0,31463751;NA;0,457630484;-0,065780086;0,018276172;0,136106994;-0,079234191;0,135781308;0,174994467;0,140335126;0,756741931;0,05921528;0,2520556;0,251092751;0,007494876
MIER2;NA;-0,039518526;-0,235959038;NA;NA;0,678786575;0,022804345;0,063977938;-0,145946248;-0,029521442;0,102194277;0,063706286;0,629707895;0,498169222;0,007503558;0,685631299;0,348986112;0,505306511
ZNF431;-0,155849879;0,143852768;-0,17284942;0,099243829;0,116136266;-0,32997366;-0,051281835;0,085110627;-0,13853215;0,064812117;-0,01144275;-0,116210242;0,171273982;0,041019263;0,014949327;0,228975917;0,859121248;0,007505064
LRRFIP1;-0,125641957;-0,200645413;-0,021384197;-0,094549289;0,006679243;-0,093167327;-0,025328501;-0,049135142;-0,015695623;-0,049706634;0,081181087;-0,004614881;0,129969033;0,027870582;0,617817364;0,007516433;0,117409521;0,842258987
MLH3;0,084164318;-0,059456917;NA;0,011504353;0,09887132;-0,04426734;0,052993924;0,020120406;0,11676908;0,052272705;0,001311895;-0,016916776;0,007540605;0,642407603;0,555950517;0,252433431;0,984704367;0,698453282
POM121;-0,198959403;0,139316606;0,068886579;-0,053593233;0,157765387;-0,050986272;0,05661365;0,047008921;-0,03580881;-0,025661373;0,015183589;-0,003183236;0,007558186;0,168169022;0,325452531;0,370880019;0,715357383;0,931331604
MAPK8IP3;-0,273204819;-0,328244998;0,102403338;-0,142815098;0,062917733;-0,129290832;-0,065561147;-0,115042853;0,038226086;-0,098356862;0,018007895;-0,06823308;0,012880997;0,007560391;0,326122302;0,009885392;0,780846926;0,120303363
SNRNP200;-0,097907529;0,059924356;-0,042425349;-0,165976821;0,146599103;-0,018238544;-0,003913909;0,037452553;-0,068849135;-0,050432866;-0,016539712;0,012996426;0,844815893;0,299991022;0,007560605;0,039762913;0,679955949;0,604062397
DNAJC3;-0,234964653;-0,252239066;0,006364806;-0,129940811;0,06174868;-0,000377979;-0,057962759;-0,054935606;-0,024906567;-0,083110601;0,103422868;0,035955074;0,02633927;0,079486107;0,565717518;0,007567758;0,110762898;0,291123612
CRACR2A;NA;NA;0,065771347;-0,067446964;-0,168074707;0,250368682;0,030542139;-0,574022758;-0,034521054;0,020159321;-0,08491335;0,138579219;0,502173489;0,213573282;0,354500494;0,557766832;0,34439528;0,00757535
MYO19;-0,278467521;0,051719811;-0,000953792;-0,027140522;0,161294605;-0,055787916;-0,046821095;0,016821422;-0,071586385;0,010590595;0,01111702;-0,015878271;0,007591356;0,587448092;0,007860773;0,594959953;0,740974167;0,65215434
BTBD2;NA;-0,213032436;0,057515569;NA;-0,523793009;0,033429029;0,11382172;0,028276455;-0,038430563;0,035059612;-0,196380127;-0,024178475;0,007597725;0,717101574;0,466932228;0,628085948;0,132144708;0,766065928
TAF4B;-0,334166624;0,071104152;0,104644044;-0,203387775;0,369524389;-0,437131694;-0,047510934;0,05338772;-0,005384638;-0,042145861;0,144698431;-0,117663934;0,175693698;0,361458924;0,87685398;0,427226039;0,007609084;0,041867948
ARHGEF2;0,30639139;-0,016822526;-0,105732268;-0,005251199;0,182553551;-0,169694905;0,08957583;0,006950726;0,000853341;0,007049638;0,040634987;-0,062309053;0,007614823;0,867907619;0,988847537;0,810990404;0,43952449;0,475013212
B4GALT6;NA;-0,047125924;-0,091300587;NA;NA;0,327289837;0,116548238;0,067078835;-0,010692549;-0,131412403;0,343090324;0,034875732;0,007623522;0,355390489;0,876128742;0,092267054;0,062719064;0,675394603
AFDN;-0,289242205;-0,310597927;-0,044549468;-0,055559425;0,0005658;-0,251850252;-0,027980876;-0,086282583;-0,011418509;-0,02248079;0,024425545;-0,034080843;0,143248006;0,007624932;0,614357543;0,191840095;0,483369599;0,354394218
KIF22;-0,328356744;0,254552761;0,07195229;-0,126962281;0,09189812;0,058412292;-0,099706577;0,136109853;0,016882674;-0,063266391;0,038988682;0,026874541;0,040877403;0,007635291;0,681103691;0,146794026;0,545820151;0,389950815
TMEM192;NA;0,462999584;0,258732099;NA;NA;-0,160763924;0,075976427;0,148671492;0,149398467;-0,024322917;-0,445783209;-0,017471479;0,104530847;0,043832218;0,016489442;0,801568687;0,007649111;0,812601988
MUS81;NA;-0,025606339;0,081121921;0,006654922;0,358939777;0,195073343;-0,234269049;-0,060608441;-0,081970077;0,097861524;0,03109119;-0,080999389;0,007666107;0,448844906;0,330978219;0,086220584;0,762610636;0,24168235
EIF2S1;-0,168679625;0,229345657;0,01246901;-0,0116433;-0,05058017;-0,082343395;-0,071798672;0,093326919;-0,113611862;0,014923297;-0,06182916;-0,040919627;0,007666376;0,020973425;0,017910619;0,778598425;0,324967573;0,434903271
AP1S3;0,122613442;0,352208356;-0,009343164;-0,086972304;NA;-0,088438945;0,068320217;0,098348017;-0,038914525;-0,045206938;0,391273693;-0,056596499;0,042815375;0,013896529;0,464284521;0,133985701;0,007678804;0,153966607
FAM160B1;0,238665323;-0,112477276;-0,118414766;NA;NA;-0,153783986;0,070560643;-0,124027093;-0,088815905;0,011717346;-0,043236727;-0,060265101;0,007687319;0,030458484;0,262346754;0,874029582;0,761648144;0,244687046
CCDC85C;NA;0,085074998;0,006078687;-0,054624829;NA;0,163188058;0,102093632;0,033206825;-0,029797156;-0,101611887;-0,157219729;0,001772853;0,007689006;0,508023452;0,518457208;0,062421364;0,287345836;0,974206986
RRP36;NA;0,082519349;0,063117489;0,133072169;0,16021657;-0,515036232;-0,031001201;0,097091208;-0,049458682;0,045825291;0,051961882;-0,221975574;0,496543096;0,128944828;0,427390282;0,446962234;0,466693719;0,007706671
YWHAB;-0,391535923;-0,095263296;0,056444779;-0,161565395;0,216126077;-0,130884938;-0,072820652;-0,013091464;-0,030203598;-0,061035005;0,105232324;-0,01314101;0,007709783;0,537375404;0,4238504;0,021586284;0,072445201;0,724909768
RTN4RL1;NA;NA;0,086928358;NA;NA;0,129151349;-0,181921222;-0,097314498;-0,001450012;-0,557711388;-0,077455358;0,108637935;0,007725141;0,757840029;0,975613808;0,110513133;0,794959031;0,011246372
CRTC1;-0,316564733;-0,383478443;0,185763388;0,058639551;-0,036323406;0,022017575;-0,080673476;-0,176127682;0,096805268;-0,024117202;-0,021553553;-0,016239245;0,022893922;0,007731993;0,092804231;0,603371067;0,773039622;0,683141389
AC025171.1;0,226524231;-0,496876264;0,097710971;-0,049788774;0,039179088;0,053751456;0,074404449;-0,097394278;0,03545637;0,014004128;-0,137307331;0,037915705;0,007742739;0,090516151;0,49479511;0,584004843;0,200230871;0,554894383
HMG20B;NA;0,16216591;0,083849658;NA;0,179856078;0,060138669;0,113761705;0,056613073;0,053363698;-0,084398039;-0,055027999;0,082678151;0,007743566;0,353313534;0,393658709;0,283003205;0,613634316;0,238110306
RPS12;-0,081982506;-0,059604281;0,043408114;0,065975924;-0,027607712;-0,247576658;0,027089481;0,028542006;-0,106978118;0,030764476;0,052866771;-0,069656381;0,379907615;0,516228481;0,007789596;0,452788723;0,459651546;0,3052429
TWF1;-0,31639093;-0,161520521;NA;0,027782145;NA;0,004538159;-0,122283422;-0,01878348;0,002160856;0,111356344;0,069771101;0,033992074;0,007791542;0,649089755;0,979194546;0,066095714;0,603856103;0,623523865
B3GALNT2;-0,308826102;0,189343513;-0,007483707;-0,050207022;0,108198122;-0,326904926;-0,067556813;0,106834181;-0,010090143;0,01758991;0,080211185;-0,075233933;0,007803174;0,013595722;0,811034814;0,642754231;0,157672411;0,10335289
UBE2D2;-0,237153821;0,020569256;-0,008472085;-0,017265106;0,125632857;0,207221917;-0,024850907;0,038882693;-0,070605119;0,038311703;0,040505718;0,072702658;0,215126704;0,322029606;0,042454672;0,180284982;0,376108548;0,007838884
HSD17B4;-0,340729285;0,048060945;0,189284855;0,04492315;-0,06737482;0,134147478;-0,001900292;0,070749686;0,034091882;0,063927712;-0,088404248;0,108378943;0,944557402;0,100684994;0,474256064;0,080104399;0,301575674;0,007851429
ITSN1;-0,064097537;0,10047648;-0,107610589;-0,015742479;0,09346619;0,095507329;-0,005631001;0,064047372;-0,063915949;0,024753012;0,068956962;0,063704607;0,772843335;0,007886289;0,008563597;0,453725523;0,131986976;0,015783318
INTS8;-0,303176518;-0,008843141;-0,092667512;-0,002318299;0,071285035;-0,082399703;-0,099987281;0,062367324;-0,085786995;-0,011165429;0,047470652;-0,022661511;0,007891847;0,121782274;0,078865791;0,780862782;0,41957737;0,534410287
KCTD9;-0,239066927;-0,095229393;-0,05387961;-0,313412535;0,023252332;0,377904665;-0,030776076;-0,049100361;-0,025565983;-0,153106447;0,099956821;0,160244991;0,322254341;0,300775845;0,687760772;0,047280791;0,197307292;0,007904364
TRPM4;NA;0,360455026;-0,101382149;0,031095783;0,130956627;-0,165315701;-0,110842767;0,120340662;-0,028931418;-0,029429293;0,024571209;-0,115001756;0,086332387;0,00793383;0,710224248;0,548040351;0,799262178;0,090000028
MAPKAPK5;-0,328996429;0,032983633;0,090004909;0,004713382;0,014359794;-0,196445424;0,023229311;0,072212965;-0,019210436;-0,021053334;-0,074336624;-0,09403558;0,356792839;0,09736466;0,586516064;0,51470407;0,176506622;0,007951596
HTATSF1;-0,486046212;0,13618241;0,042223935;-0,219855323;0,328179791;0,204475982;-0,085251537;0,048513439;0,043093212;-0,18600239;0,1537994;0,045232615;0,068560085;0,390156429;0,407633739;0,007959423;0,102363497;0,449538626
ADCY7;-0,566524679;-0,146590419;0,119335445;NA;-0,01374703;0,027236781;-0,129299434;-0,057299477;-0,025904959;-0,369074994;-0,041932909;-0,039735295;0,008001229;0,297224344;0,610220201;0,097656499;0,504816106;0,659776659
SNX2;-0,032653324;0,190931124;0,147938956;0,105987399;-0,075674554;0,244611381;0,076891006;0,067596747;-0,010865682;0,134670218;-0,047786278;0,070839894;0,022220695;0,319518843;0,816659503;0,008040654;0,593546355;0,103006839
RNF214;0,017579291;0,47994648;0,011260937;0,078793355;-0,073094241;-0,328539396;0,075815524;0,140246075;0,015369313;0,045477918;-0,090951303;-0,158899605;0,019004626;0,008054994;0,76078861;0,229328684;0,218257942;0,027659103
FOXP4-AS1;NA;NA;0,095866151;0,140583407;NA;NA;-0,028433409;0,282954808;-0,085215539;0,105968279;-0,011611996;-0,342840343;0,711224989;0,094612933;0,11043829;0,052063636;0,928523471;0,008073669
TTC21B;0,206385561;0,078483118;0,100416282;0,158360445;0,15374477;0,197763768;0,064880647;0,055312708;0,042080974;0,104351414;-0,021329362;0,081019808;0,008085057;0,316321578;0,225165611;0,013455066;0,648386844;0,022178262
TXNDC11;-0,009217373;-0,051394561;-0,0910834;0,070505408;0,115973362;0,059673822;-0,021850853;-0,043645605;-0,079798395;0,041680969;0,00634204;0,093488008;0,590611645;0,44506214;0,165853416;0,342161454;0,925659484;0,008090471
ZNF26;-0,083975444;0,124473405;-0,134877513;0,043913013;0,267620397;-0,019398051;0,035849541;0,051030647;-0,134494087;0,117792873;0,080015847;-0,063084783;0,130919661;0,221163407;0,051521325;0,008091223;0,252608187;0,215405823
EIF3K;-0,186393322;0,180228726;0,035076207;-0,220078416;0,053484695;0,377937486;0,007833419;0,133384533;0,041212551;-0,01304075;0,001149026;0,035584906;0,825527699;0,008114247;0,484258311;0,789686694;0,986043205;0,545931283
YWHAH;-0,627574917;0,099197042;-0,056721103;-0,157937061;-0,112951411;0,380804977;-0,143193926;0,039700547;-0,054895823;-0,187098779;-0,047389155;0,093772962;0,009095692;0,504787001;0,407695263;0,00812231;0,622635254;0,194792267
SRGAP2B;-0,141525497;0,000157984;-0,079305176;0,181032963;0,008944591;0,032794335;-0,000835204;0,09809778;0,060396021;0,139909319;-0,143068163;-0,004441277;0,978513223;0,267126775;0,26603742;0,00813145;0,127299913;0,911439193
FAM174B;NA;0,434383018;0,161610312;0,054786456;-0,144036295;0,176559409;0,069756782;0,14147643;0,013362232;0,047098805;0,014739158;0,103001857;0,064694178;0,034746012;0,852906465;0,202667604;0,881931153;0,008158149
MCFD2;-0,32526951;-0,408681114;0,100964725;0,125155808;0,080363123;-0,259705548;-0,055152686;-0,104262436;-0,010120371;0,051899184;0,03523468;-0,125762415;0,010818884;0,008173171;0,853763278;0,219038489;0,611531383;0,04273428
MINDY4;-0,028925539;-0,071892266;-0,170171816;-0,00668039;-0,011385165;0,217099103;-0,044191891;0,010761261;-0,125101447;0,020148898;-0,117763099;0,053214441;0,263311182;0,848315652;0,092842222;0,673513696;0,008196159;0,301537365
ATAD2B;-0,080693445;-0,125775219;0,043102676;-0,186148955;0,095573544;0,066001489;0,037725767;-0,019442401;0,006135969;-0,081672362;0,035958844;0,009491;0,027822226;0,53180054;0,823199723;0,008198015;0,369431763;0,666733782
NANS;NA;0,193005485;0,099003975;0,089154259;-0,074001396;0,433828532;0,012121937;0,069408109;0,03758714;0,108558125;-0,16201145;0,132899714;0,804415162;0,324010956;0,583567585;0,056322555;0,088036964;0,008201619
HERPUD2;-0,454606362;-0,316150848;-0,262188614;-0,076235448;0,046825542;-0,216674084;-0,032074724;-0,089219186;-0,196208633;-0,016887001;-0,093492887;-0,101124407;0,35052081;0,071783538;0,008236121;0,712060645;0,307855049;0,056760659
LINC01524;NA;-0,240702887;NA;NA;0,131883358;-0,329693764;0,149485349;-0,055354791;-0,048445222;-0,105229133;0,023603679;-0,135882038;0,166729912;0,522286538;0,790008341;0,493685496;0,467619853;0,00824371
TTBK2;0,00538222;-0,137195583;0,184505113;-0,145350212;0,085832584;0,237410688;0,065907448;0,010929357;0,002435958;0,007719316;-0,064586845;0,074350713;0,008252675;0,753257059;0,95113457;0,835638677;0,370127107;0,179676197
HOXB9;-0,464143644;NA;NA;-0,011685721;0,305583175;NA;-0,119267;0,305182837;-0,08491985;0,044280267;0,051159516;-0,023261865;0,008278209;0,184352442;0,711193316;0,178454464;0,554999505;0,94686762
ZNF267;-0,228493106;-0,133738255;0,138657775;0,025501283;0,140288867;-0,320976356;-0,071332001;-0,065793518;0,016995835;0,042695302;-0,022892826;-0,135231338;0,116936809;0,150070985;0,781129151;0,423948314;0,76482677;0,008278481
RBM14-RBM4;-0,070259454;0,000655455;0,127188436;0,08506469;-0,060701693;0,251838848;-0,010929928;-5,12E-05;0,010382886;0,098216897;-0,057480006;0,117729764;0,769366806;0,999336077;0,862082259;0,023728761;0,545281009;0,008288377
KMT2A;-0,124634619;-0,046403274;0,065588246;-0,050234247;0,01920162;0,08332611;-0,000385623;-0,016263911;-0,011388293;-0,014486329;-0,029011898;0,038788728;0,979842251;0,409691211;0,571357963;0,341842153;0,222454863;0,008297512
RGS3;-0,15136768;NA;NA;-0,007654029;NA;0,12872009;0,068226042;-0,063841977;0,163705425;0,012838726;0,331562723;0,059876792;0,008302922;0,671566955;0,272952251;0,617285939;0,080311697;0,094601475
CCDC125;0,303015189;0,452693737;-0,119290437;-0,146867851;NA;0,088232464;0,061467869;0,192441833;-0,076142057;-0,083237287;0,055998869;-0,031411773;0,091324631;0,008303289;0,21790834;0,126448021;0,614197602;0,427398821
BPTF;-0,059710636;-0,018724051;0,074797496;0,037327743;0,03635278;-0,027514032;0,010335541;0,001411284;0,005709349;0,035674557;-0,028791422;-0,005874937;0,338813941;0,947137666;0,758133283;0,00831357;0,355873333;0,607662205
URGCP;0,174661782;-0,052088327;0,04837911;-0,008762903;-0,168083258;0,058568322;0,073635531;0,004057461;0,015272561;0,033758654;-0,103766401;0,057909612;0,008330137;0,935594745;0,781664948;0,3809744;0,227394813;0,161041439
USP16;-0,108960211;0,117914271;0,160759765;0,029700055;-0,157403716;0,026038713;0,037800016;0,047894385;0,063517075;0,123326156;-0,072518108;0,01051752;0,215503378;0,279312329;0,097833622;0,008339652;0,199432349;0,812374247
GPR89A;NA;-0,170301308;0,144133376;0,109037368;-0,164918104;-0,094424598;0,003164944;-0,042803339;0,084270773;0,151682605;-0,009490557;-0,043593482;0,948855534;0,576873663;0,190496114;0,008353149;0,901804113;0,378158502
SRF;-0,549100843;0,206480355;0,158198255;0,004139064;NA;-0,265796949;-0,132760731;0,043590098;0,012095444;-0,011325205;-0,081928495;-0,101570888;0,008391894;0,601065321;0,844446522;0,826036471;0,536335013;0,126022401
LIN54;-0,360376519;0,142960582;-0,053766431;-0,082445539;0,275968222;0,106952858;-0,06333133;0,104603476;0,009142045;-0,022643165;0,072795354;0,053358917;0,06094953;0,008392877;0,81655883;0,460599328;0,253956076;0,139398498
ERMARD;NA;0,048901996;-0,196200639;NA;-0,163882771;0,007116262;0,073387826;0,045328509;-0,020006654;0,178774681;-0,286204958;-0,037524591;0,072453504;0,559645845;0,762056471;0,009069183;0,008395185;0,568492808
SARS2;NA;0,723749428;NA;NA;0,244690988;-0,041373588;0,085873519;0,213149609;0,026277811;0,030467926;0,11872215;-0,037768672;0,045403786;0,008398638;0,750853271;0,673725289;0,240528798;0,584853331
COG5;-0,003317804;-0,067520818;0,084220006;-0,00487558;0,057752464;-0,021691205;0,040856564;-0,038554936;0,013945457;0,013364719;0,009151371;0,010034465;0,008428674;0,084889512;0,604939889;0,445955382;0,721790733;0,595533714
STAM2;-0,369957001;-0,171256827;0,080019618;0,20409085;-0,024561054;0,197511365;-0,03782;-0,049802633;0,06362976;0,055166934;-0,054319452;0,096016008;0,284380996;0,307934426;0,302661299;0,196717533;0,49125434;0,008435866
PWWP2A;-0,284136072;-0,45528888;0,044831081;-0,166600263;-0,169700282;0,021163084;-0,087371962;-0,123370098;0,054524472;-0,069672772;0,031194079;0,051634945;0,008448889;0,041521894;0,306330145;0,04542654;0,676768995;0,192479728
FUS;-0,321360661;0,051404629;-0,005060934;-0,043008384;0,115054773;0,01999209;-0,040111243;0,036713201;-0,006629074;0,020467077;0,045620257;0,015131489;0,008451286;0,082676574;0,728875554;0,319513719;0,130914052;0,446648461
MRPS28;-0,14610059;0,067657968;0,106809738;0,093807459;0,093779889;-0,036293023;-0,010526047;0,041967565;0,00699875;0,116250352;-0,039155196;-0,042414731;0,643287992;0,247724542;0,855742779;0,008461814;0,505120608;0,245935931
PRDX1;-0,146940413;-0,148659621;-0,00183995;-0,082102445;NA;0,231804294;-0,048105338;-0,039706901;-0,081861061;-0,059431662;0,271550021;0,131168532;0,074252154;0,405832837;0,161461285;0,350381556;0,008466631;0,053203355
ZRANB2;0,1329129;0,071276001;0,076921448;-0,052850875;-0,012314627;-0,118715673;0,033363641;0,061333439;0,000485907;-0,000463124;-0,104189993;-0,026291361;0,13096654;0,031494166;0,985770876;0,985959686;0,008513978;0,458900559
BCL9L;-0,078124728;-0,08526075;NA;-0,068389664;0,095751972;-0,075440094;0,004025609;0,005944789;-0,10225531;-0,011912441;0,116814012;-0,069856172;0,839947847;0,846045381;0,245022302;0,673661131;0,191854998;0,008543603
PDZD8;-0,286140821;0,044371844;0,070855849;-0,043305569;0,062870113;-0,192842382;-0,033778063;0,019468922;0,031250588;-0,012211207;-0,031918227;-0,046438046;0,008562599;0,527528695;0,302950665;0,47025244;0,543294569;0,26519844
CSNK1G3;-0,322519903;-0,191379395;0,119333078;0,036658279;-0,080668093;0,100760076;-0,05596591;-0,042168602;0,022860576;0,072338808;-0,023740276;-0,042226846;0,008570758;0,304792724;0,549552797;0,019856318;0,749808579;0,239923431
ZBTB44;-0,222572181;0,091610162;-0,006837443;0,000734299;0,066920841;-0,261447616;0,011736149;0,089727723;-0,033332893;-0,013551656;0,025184945;-0,104877241;0,652408704;0,008581054;0,374151169;0,605234937;0,635833492;0,017717108
IQANK1;NA;0,25452963;NA;-0,157147679;NA;-0,152344336;0,145609859;0,104107687;-0,193245339;-0,011689681;-0,541187744;-0,026843606;0,068660837;0,00863004;0,177598847;0,778901569;0,15736203;0,510398584
ST20;-0,272662616;-0,275522435;-0,11959076;-0,051513628;0,005483378;-0,147176745;-0,07871007;-0,075905909;-0,075803184;-0,024188017;0,006388012;-0,072094773;0,008639533;0,190342468;0,162858036;0,603057143;0,933444638;0,08048977
SMG1;-0,166634209;-0,18090231;0,008508872;-0,043778879;0,113792493;-0,151857773;-0,000670823;-0,028399552;-0,053357701;-0,018798272;0,047578796;-0,046428278;0,963443814;0,158540345;0,015285545;0,2653442;0,101890894;0,008644081
STRA6LP;NA;0,149897314;-0,192485458;NA;-0,00111929;0,01952679;0,004808129;0,035350875;-0,047926316;-0,030393408;-0,184971653;0,134171174;0,922280268;0,718366434;0,464340559;0,684784893;0,061534155;0,008659053
DRG1;-0,31839248;0,274851104;0,024438893;0,183599708;0,230214852;0,262225824;-0,065505865;0,094031759;-0,019916722;0,10817251;0,098640724;0,103641222;0,108229917;0,057101701;0,662446295;0,02796808;0,113308341;0,008662444
DACH2;NA;NA;0,070822686;NA;NA;NA;0,037236352;0,117401336;0,053586407;-0,084681929;0,191536808;-0,003703945;0,679207493;0,467840915;0,008664752;0,527943014;0,314587772;0,981901815
SMAD1;NA;-0,161342431;0,096138844;0,170696772;NA;-0,050967308;0,089242073;0,023477232;-0,056901087;0,165438025;-1,462280405;0,072660979;0,01637853;0,711459373;0,344419141;0,008664781;0,279506903;0,265156878
DTD1;-0,209341254;0,056409454;0,144714462;0,098231931;-0,054603832;0,07537201;-0,006189155;0,005584722;0,024646862;0,106838691;-0,168960116;-0,004928604;0,782461524;0,889322464;0,458197004;0,008673204;0,08292179;0,889222199
JKAMP;0,153344051;-0,229539114;-0,11540972;NA;0,165619695;-0,143263656;0,067493614;-0,069917972;-0,054179253;0,051673701;-0,067772953;-0,117987375;0,008674929;0,283779255;0,510316127;0,499257348;0,510526744;0,152049078
NUP98;-0,219238737;0,095363709;0,023598495;-0,000264782;0,133267751;-0,043246896;-0,025585202;0,066724158;0,019018277;0,018067643;0,036881867;-0,023929028;0,074979203;0,008687469;0,417147353;0,284110186;0,214164806;0,353118827
CUL4A;0,003394296;-0,061565594;0,055049635;-0,052946129;0,056394442;-0,15155161;0,038140724;0,041585891;0,020715517;-0,014264645;-0,046767188;-0,114040841;0,064787223;0,097999479;0,458537145;0,492786309;0,353230699;0,008697673
RBSN;-0,40990521;0,515763119;0,071260662;-0,012674552;-0,241479141;-0,013864674;0,012671343;0,218968332;0,038467537;-0,001140666;-0,256227633;-0,010128341;0,705043897;0,008715823;0,496234372;0,987232699;0,024911766;0,84918958
ARPC4;-0,385318595;-0,490418177;-0,113961464;-0,044534265;-0,021099683;-0,297968704;-0,114873932;-0,251292284;-0,091002426;-0,050785362;-0,093444387;-0,144549807;0,008732167;0,026750671;0,182309724;0,413015595;0,247797728;0,011166056
THUMPD2;0,185438008;0,12849902;-0,060661472;0,163889509;-0,341913499;-0,005102356;0,048087945;-0,018769605;-0,054921803;0,110920699;0,008858869;0,026636901;0,117267194;0,717268336;0,217374601;0,008735122;0,884724192;0,552569206
ANKRD52;-0,204627198;-0,185827406;-0,022661204;0,110369826;-0,043731527;-0,017824504;-0,052675149;-0,038747593;0,011603818;0,044881475;-0,072214503;-0,027112995;0,008767292;0,323061192;0,792502364;0,321040828;0,2966156;0,463121709
ARNT;-0,286485247;0,105679253;0,035629632;-0,056574252;0,240388179;0,085452702;-0,035287824;0,063835444;0,034635028;-0,074315968;0,166205803;0,01143378;0,1390712;0,263891126;0,456955755;0,145171055;0,008789051;0,701244933
CKMT2-AS1;-0,055135539;0,303678401;0,02359236;-0,189635761;-0,098438714;0,025710433;0,058531755;0,076125195;-0,033837282;-0,051705916;-0,010452041;0,016273471;0,008799066;0,138788452;0,335700455;0,173394078;0,858716993;0,667834993
CLCN5;-0,002827959;0,143209527;0,128255994;0,130628544;0,085235093;-0,237357922;0,019673818;0,069933067;0,069477585;0,145964106;0,042153454;0,040903948;0,480258657;0,209526374;0,051610403;0,008814334;0,488948458;0,514112325
INO80E;NA;-0,404056429;-0,033940485;-0,032536894;-0,261030681;0,03278604;0,117504911;-0,026676224;0,057609341;-0,008601477;-0,104656316;0,061945339;0,008828379;0,765703606;0,409475289;0,87953965;0,380836126;0,26610961
PRDM5;0,076575547;NA;NA;-0,18095903;NA;0,205778645;0,01498491;0,844456863;-0,028765443;-0,061167803;-2,830456347;0,100170236;0,588959187;0,008832594;0,835001801;0,146193718;0,438521301;0,169320559
SDHAP3;NA;0,32795243;0,024538886;-0,226087425;0,17065212;-0,091103521;0,102833329;0,104514964;0,04160294;-0,02231741;-0,063380162;-0,060544963;0,00886207;0,270015494;0,14987523;0,739255072;0,465652253;0,235548441
TAF1C;NA;0,551002001;NA;NA;NA;-0,04290107;0,149193402;0,118732458;0,093890567;-0,044196137;0,053917159;-0,024520441;0,008871071;0,100260889;0,237896575;0,566946814;0,631602576;0,693817889
MT-ND1;-0,20509975;-0,037468397;0,140234227;0,038690797;-0,013179131;-0,454662827;-0,001372844;0,01235939;-0,010793174;0,046155843;-0,071725686;-0,209894544;0,938405331;0,713739641;0,726515521;0,08366857;0,042723928;0,008874739
NRDC;-0,142533505;-0,049728716;-0,005326984;0,087306254;0,192469692;0,021389055;-0,009750582;-0,016708429;0,010740803;0,037067874;0,079255583;-0,001332401;0,521595894;0,481989056;0,64683939;0,162085762;0,008901439;0,959895142
SLBP;NA;0,528294477;0,07018717;0,017096321;-0,039821206;-0,402616357;-0,04274541;0,177042819;-0,044099342;0,057518695;-0,062676533;-0,034241671;0,424113834;0,008908251;0,410054243;0,250594954;0,444176647;0,637820735
ACBD5;0,113440748;0,283221952;0,077409691;0,190601376;NA;0,148405115;0,076571654;0,117949233;0,038881429;0,005855229;-0,037161956;0,103391721;0,008916291;0,055909518;0,561151579;0,91566055;0,779775164;0,034237665
