gene_ID;log2FC_A549;log2FC_BXPC3;log2FC_HAP1;log2FC_HT29;log2FC_K562;log2FC_MCF7;beta_cell_typeA549;beta_cell_typeBXPC3;beta_cell_typeHAP1;beta_cell_typeHT29;beta_cell_typeK562;beta_cell_typeMCF7;p_cell_typeA549;p_cell_typeBXPC3;p_cell_typeHAP1;p_cell_typeHT29;p_cell_typeK562;p_cell_typeMCF7
WDR76;0,210847397;0,213462874;-0,028337024;0,170663192;-0,007557763;-0,086225989;0,046538986;0,105064052;0,010429861;0,022565422;0,037410603;-0,087403719;0,414706081;0,029049284;0,808831423;0,289353459;0,435806072;0,046940184
RBM12;0,054596179;-0,092960446;0,290913336;0,042169858;-0,021046112;-0,015328563;0,069556433;0,00105893;0,072593932;0,011228281;0,015360675;0,018706109;0,189829765;0,979517671;0,029098786;0,444994416;0,762965521;0,562049645
CYSTM1;-0,313025446;-0,205918353;0,067450958;-0,010446693;-0,057383852;-0,118794058;-0,149343244;-0,054749809;0,0209143;-0,03381907;-0,030470593;-0,027922358;0,029107687;0,380489108;0,765897306;0,111239216;0,473644399;0,585007083
KCTD20;-0,032969764;-0,029276141;-0,011597287;-0,060725575;0,056618045;-0,046361545;0,03935234;-0,002245813;0,011621503;-0,037668543;0,051143701;-0,053161456;0,434618809;0,961270233;0,758041462;0,029156921;0,141126214;0,051109617
TPP2;-0,13422344;0,102326251;0,124173637;-0,029505668;-0,062938588;-0,047357932;-0,006116126;0,063410047;0,001595209;-0,003215069;-0,021891748;0,000679189;0,866797883;0,029166083;0,953662883;0,74778745;0,416332764;0,980846814
XRCC3;0,122565651;0,173262053;0,071032957;-0,139718363;-0,081340841;0,088212848;0,119114431;0,111387046;0,059954456;-0,031299179;-0,085870322;0,009863606;0,029200456;0,029930259;0,271181955;0,248031904;0,173524463;0,801967017
ATP5F1C;0,124428466;0,060941857;0,171665696;-0,064548955;-0,000646871;0,080624751;0,035237439;0,028488154;0,095571672;-0,009850506;0,019882581;0,035527206;0,480097639;0,628018456;0,029216335;0,620416219;0,737836048;0,167962111
TOB1;0,140675579;0,121396419;NA;0,161734924;NA;0,129063349;0,053215537;0,102673012;0,252622976;0,036336364;0,233745773;0,037883557;0,406750536;0,100415371;0,029249002;0,150482728;0,050302806;0,150467597
PPHLN1;0,023051023;-0,097086574;0,073871135;0,049420113;0,028133966;-0,083986302;0,061019055;-0,002316205;0,000225983;0,011748652;0,00283304;-0,020133069;0,029288231;0,929212063;0,992878432;0,290263897;0,919722672;0,388958504
ACADM;-0,305010353;0,213902663;-0,354861604;0,234863017;-0,248588183;-0,028818007;-0,134668921;0,102996121;-0,071820651;0,036529062;-0,091887864;-0,019250828;0,029290639;0,0362714;0,12615971;0,098103768;0,035367824;0,709163446
RELL1;0,199556797;-0,220136473;-0,340350606;-0,165963486;-0,229126287;0,02738383;0,140101138;-0,088292823;-0,030957491;-0,016960052;-0,075927564;-0,02967959;0,029303797;0,09747341;0,626161539;0,488854481;0,335298974;0,47919946
RBBP6;-0,315907468;-0,037187266;-0,084853913;-0,009345131;0,006682435;-0,055212864;-0,088031263;-0,029761892;-0,049429912;0,000818586;0,012817827;-0,007729136;0,029329615;0,339276658;0,087740757;0,9528759;0,714401687;0,679672033
CYB561;NA;NA;NA;-0,144924227;NA;-0,133809839;-0,23169168;-0,305240944;0,148033986;-0,052121551;-0,177889198;-0,035233107;0,201493056;0,02935616;0,099648811;0,140126807;0,164718195;0,263911271
PRPF31;0,542509355;0,079386381;-0,079724282;-0,166550408;-0,184723658;-0,09289147;0,127898384;-0,014364115;-0,030125361;-0,033865403;-0,088403311;-0,059720036;0,029365025;0,821947956;0,600453556;0,158284993;0,152908316;0,209882612
DET1;0,271414026;NA;0,247192992;0,126611296;0,172306943;-0,174642852;0,10677011;-0,024433685;0,098633214;0,031965645;0,094342538;-0,00948393;0,06364113;0,860961419;0,02938417;0,212774629;0,176308704;0,836706357
GMPR;NA;NA;NA;NA;0,133245493;NA;-0,600039756;-0,555452968;0,104659207;-0,041688952;0,035179328;-0,116915625;0,02948197;0,135117895;0,273540615;0,758902531;0,204667733;0,208850839
TIMM10B;NA;NA;-0,369905274;-0,082214865;-0,098922377;NA;0,079006005;0,138117407;-0,022224134;-0,002392763;-0,055335689;-0,168558829;0,297601027;0,153404653;0,775555194;0,926840055;0,38252933;0,029502563
AR;0,123035933;NA;0,352237358;NA;NA;-0,125542548;0,083555487;0,081833117;0,061887452;-0,139218835;-0,045560424;0,055021865;0,029549892;0,743803069;0,035524345;0,406275645;0,931053192;0,26232372
COG3;0,136373754;-0,21508764;-0,340617396;-0,054389364;-0,019226581;-0,108855621;-0,008171976;-0,038460282;-0,123369838;-0,031776312;-0,080923874;-0,008512881;0,883955618;0,259480819;0,029557038;0,06549703;0,252187591;0,762537938
IMPACT;NA;NA;0,329462818;NA;NA;0,148895679;-0,019371718;0,089253843;0,110658271;0,077958089;0,006105466;0,037891328;0,802496451;0,209178351;0,029669894;0,058437139;0,94960452;0,429385232
CSNK1E;0,118833154;-0,110133031;0,274802654;0,08385763;NA;-0,049789179;0,122479083;-0,037520953;0,058571035;0,010266767;0,055459014;-0,022630309;0,029679509;0,392905185;0,213962113;0,641357609;0,541367363;0,586381955
RAE1;0,395651552;-0,107036803;-0,142211149;-0,085458146;-0,060419457;0,050902627;0,132041588;-0,013600823;0,012777157;0,00679531;-0,002639861;0,00456405;0,029722812;0,791114713;0,808662235;0,707849935;0,964164149;0,808011221
AGAP6;-0,293920946;NA;-0,012790198;0,109649209;0,308790831;0,142090862;-0,095088166;0,161918797;0,027631254;0,036203485;0,1172669;0,029460965;0,21571641;0,029755178;0,669251867;0,17429568;0,037627737;0,604717502
DCUN1D5;-0,465303373;0,070681395;0,097469478;-0,133772856;0,002165441;-0,209723914;-0,13269787;0,042782065;0,022394314;-0,040437525;-0,02562412;-0,068998182;0,085670689;0,398082713;0,604271781;0,02976303;0,619104249;0,169255572
MTOR;0,115998114;0,106885777;0,009055684;-0,009190563;-0,028946808;-0,128554468;0,041079124;0,047820064;0,029420583;-0,002262349;-0,006201017;-0,046064084;0,22270083;0,085462271;0,218985277;0,856385769;0,798900345;0,029773556
CLIP2;0,083226506;-0,473871292;-0,133100049;NA;NA;NA;0,06401765;-0,135367784;-0,014557259;-0,033181027;0,188916669;-9,79E-05;0,233531643;0,032703173;0,85209633;0,573134258;0,029848557;0,998970538
SP3;-0,198792087;0,131521799;0,011257082;0,013371595;0,099788273;0,158267836;-0,04832184;0,068328194;0,00967811;0,001461671;0,035614462;0,01368683;0,162521739;0,029905087;0,747852498;0,899910198;0,205872554;0,410672546
SEC61A2;0,246918737;NA;-0,466272077;NA;NA;0,01269199;0,090186336;-0,061373139;-0,141304891;0,03310845;-0,040604202;0,009905879;0,09395339;0,497964717;0,029965899;0,364817607;0,71956633;0,837427563
NSUN6;-0,2870726;-0,180464951;0,082804234;-0,015188883;0,13333904;-0,084787484;-0,089725589;-0,003942999;-0,027370507;-0,016454295;0,065490019;0,004570011;0,029982046;0,922972262;0,402610478;0,308171159;0,066011994;0,89131473
RAB4A;-0,083334256;NA;-0,172593685;0,229418153;0,054500605;-0,090696945;-0,0514942;0,044976318;-0,111861294;0,0429097;0,063249464;-0,000172708;0,399828965;0,515357074;0,052503564;0,029999067;0,261786694;0,996095551
FBXL2;0,099369065;-0,005399765;-0,069822588;NA;NA;0,126406636;0,071412803;-0,028905875;0,028170704;0,090403725;0,079989771;0,076479456;0,083592744;0,627173723;0,610963606;0,173785102;0,454694272;0,030004437
KIAA2026;0,113346645;0,066599683;-0,096577815;0,041812507;0,227532443;0,028313618;0,077873007;0,061982341;-0,018432534;0,018740535;0,079439952;0,018029476;0,030013078;0,241284265;0,701819587;0,197861516;0,07722414;0,417815361
GRAMD1A;0,127804472;NA;0,088762378;NA;-0,040873311;-0,025551978;0,081685967;0,07526565;0,052313038;0,081632365;-0,018676623;0,042706762;0,030079832;0,379290274;0,180609216;0,211438016;0,711626954;0,269456191
PIGU;0,074993541;-0,008985643;-0,061395265;-0,101139466;-0,093186247;0,081271808;0,124459964;-0,015127996;-0,032415682;-0,020562516;-0,057081874;-0,021518617;0,030090619;0,739855504;0,516781898;0,185448608;0,252512714;0,491407112
SMIM8;0,01834727;NA;0,202040906;NA;0,158012033;0,155658057;0,107071302;-0,178730189;0,068400436;0,002080694;-0,023760543;0,047695477;0,030114935;0,032280233;0,101790902;0,956636993;0,596690011;0,187189759
RPL4;-0,06297155;-0,017603445;-0,102166561;-0,081226671;-0,046063915;0,11150064;0,000983391;0,061926059;-0,002992154;-0,010656082;0,011214618;0,040445369;0,97518722;0,030118195;0,893792951;0,285983984;0,719257706;0,071411978
ARFIP1;-0,117955925;-0,257428434;-0,024706745;-0,033472492;0,266619707;-0,022859992;0,021449106;-0,099012431;0,00516647;-0,014830685;0,083777975;-0,023763187;0,567186188;0,030123467;0,87860407;0,231684268;0,066029238;0,297873081
NBPF11;0,048083447;NA;0,149136869;0,193588121;0,212139929;-0,14890178;0,075224923;-0,056773699;0,052107206;0,063163803;0,123962475;-0,011898795;0,253675437;0,489166834;0,305413254;0,030154057;0,038005035;0,638490222
GMEB2;NA;NA;0,390643021;-0,121800825;NA;0,167866893;0,000732287;-0,059333034;0,049621814;-0,0554997;-0,021913397;-0,026318456;0,994140364;0,465950281;0,532286561;0,030158636;0,843277668;0,53039567
OR7E14P;NA;NA;NA;-0,03170223;NA;-0,25604847;-0,03745134;-0,314095633;-0,093352445;0,000909813;-0,069245594;-0,107648215;0,79396419;0,131784687;0,472213204;0,965209729;0,873667;0,03017123
ZC3H15;-0,306707569;0,196197852;0,00200817;-0,109402268;-0,116120845;0,076856753;-0,009857974;0,098994995;0,048897003;-0,027848078;-0,072088302;0,014108215;0,854053978;0,030180786;0,192690732;0,078666224;0,042105134;0,63974495
CASP2;0,409996521;0,204499831;0,085395332;0,051466385;-0,04738885;0,113677447;0,104015167;0,088555996;-0,010216517;0,018571918;-0,05749917;0,022084544;0,051931096;0,030202367;0,834276861;0,229190775;0,189855961;0,508642266
SSH1;-0,191253766;0,06152786;0,278338764;-0,057893264;0,155937506;-0,04899392;-0,043630159;0,022505252;0,08747962;0,008556628;-0,004376795;-0,011525683;0,070125722;0,359910703;0,030254428;0,629636615;0,949483248;0,647929533
NMNAT1;NA;NA;NA;NA;0,044261351;0,033311595;-0,166556745;0,146452731;0,106584834;0,007138847;-0,013357478;0,063447564;0,07575522;0,030397391;0,147014604;0,855197759;0,870530074;0,188001929
DHRS7B;-0,028035869;0,186812595;0,013240803;0,183188377;0,193519305;0,011250319;-0,026316016;0,067339056;0,046995788;0,048817256;0,06147342;-0,007992504;0,613350707;0,204894223;0,242323466;0,03044025;0,254761524;0,783159909
GABRE;0,080678713;NA;NA;-0,026599897;-0,017119832;NA;0,069377246;-0,024207398;-1049,209248;-0,003278864;-0,040959726;0,025958843;0,030498496;0,806799014;0,995166581;0,820342633;0,272063545;0,929909125
ETV5;-0,341749737;-0,107499412;NA;0,077555357;-0,091925117;NA;-0,104174864;-0,028814118;0,156953341;0,035049345;-0,054063633;-0,016539443;0,030537149;0,650972273;0,521759613;0,121570772;0,51249791;0,923194081
VAC14;0,147838778;0,118465409;-0,219370072;0,080935308;0,175538912;0,124788892;0,084295561;0,065224205;-0,075573669;0,034548721;0,050755272;0,035360808;0,059938709;0,10029582;0,103118026;0,030543074;0,202447049;0,186025079
BMI1;NA;NA;-0,867956622;0,215408968;0,1090838;0,239010583;-0,079134986;0,094680032;-0,124663374;0,060343934;0,090543538;0,002936961;0,379842026;0,219802372;0,13356977;0,03054702;0,172813103;0,940838227
COPE;NA;NA;-0,636587287;0,022737179;-0,138096961;0,054357809;0,049821228;-0,210173002;-0,155267495;-0,024432666;-0,08971458;0,024658313;0,542695415;0,030567592;0,043386554;0,475524106;0,145304921;0,513903553
C5orf63;NA;NA;NA;0,237975887;NA;NA;0,011454292;0,187833159;0,20240708;0,022051676;-0,00178543;0,036299838;0,907613565;0,030590379;0,697807397;0,383915615;0,984770223;0,552425203
LINGO2;NA;0,016350375;NA;NA;NA;NA;0,161684154;0,03815115;-0,114212574;-0,049909948;-0,161323659;0,34775419;0,419559173;0,121226415;0,513959252;0,703313405;0,705323179;0,030651855
PFAS;0,257450144;NA;0,111026081;0,173547661;-0,033858234;0,197376823;0,112730244;0,140516931;-0,014797719;-0,003695085;0,017293077;-0,033302555;0,030723947;0,111929496;0,714346556;0,897286381;0,79651224;0,561618735
ABI1;0,151502639;-0,043229464;0,207075366;0,081404888;0,014922748;0,057139979;0,021897158;-0,015819841;0,075183625;0,018754072;0,024857268;0,01110847;0,561384828;0,624921914;0,030737007;0,174461327;0,522018911;0,608680757
RUVBL2;0,373395913;NA;-0,066322614;-0,049581608;0,016508238;0,05909047;0,11891815;0,049030649;-0,012564993;-0,029026171;-0,078175291;0,002765152;0,03074829;0,449026251;0,82240115;0,203594139;0,178850064;0,95004529
MROH1;-0,038404524;-0,050913199;0,384641074;0,128697871;0,17366968;0,057276657;0,026612333;-0,035621816;0,055093372;0,026610038;0,027698375;0,001249451;0,449115993;0,165618592;0,227688411;0,030792271;0,590537039;0,935456068
RSL1D1;0,029019689;0,377676358;-0,243663909;0,015482463;0,011215017;0,092171172;0,068985714;0,096622211;-0,049513626;0,005887968;0,030257568;0,039635259;0,158721699;0,030806066;0,138963227;0,670898812;0,39548998;0,140603248
PARN;-0,03704975;0,153853041;0,249108531;-0,03256066;-0,005224268;-0,009813928;0,007891506;0,067426348;0,0438037;0,007309387;-0,026792256;-0,010253985;0,798008321;0,03083358;0,08432621;0,570260073;0,301978038;0,530890134
HUWE1;-0,052233314;0,042584683;0,021572611;-0,017451116;0,003451838;0,040582628;0,033803478;0,0315174;0,023786614;-0,001724745;-0,015071658;0,005882571;0,030878455;0,056265347;0,038594969;0,759762056;0,350449805;0,507290777
SLC19A2;NA;NA;-0,23634773;0,205078667;-0,192620214;0,020740067;0,088047481;0,095662129;-0,02301317;0,047938367;-0,035950967;0,031214204;0,217537283;0,33832307;0,734220383;0,030879438;0,643732485;0,346064321
VEZF1;-0,025513351;-0,183546202;0,538713737;0,185774599;0,104991039;0,048798201;0,014080324;-0,007185954;0,112709958;0,039499123;0,0392276;-0,029143382;0,793421607;0,90822136;0,065925383;0,030894309;0,601261807;0,214825253
TRIT1;0,227760159;0,11801183;-0,089986651;-0,048322479;0,046757483;0,018422883;0,100697626;0,031272937;-0,02744295;-0,00726862;0,019475324;-0,002380511;0,03091581;0,464814535;0,442849617;0,680831397;0,53317041;0,9371239
ZFP62;0,35278107;0,083030635;-0,250128547;0,129454796;-0,103456636;-0,038780743;0,12587001;0,054333385;-0,073703221;0,033047658;-0,099160249;-0,017873016;0,031030297;0,370019998;0,378673018;0,094117441;0,126500684;0,557833795
AC009690.1;-0,085081417;NA;0,256425795;NA;0,474869531;0,118853159;-0,007270672;0,067920507;0,061894394;0,063098283;0,175985948;0,076418681;0,905394757;0,381320137;0,251050712;0,110198919;0,031056879;0,167140867
SON;-0,009999552;0,006096;-0,015571752;-0,115484443;0,13778998;0,025022253;0,053805451;0,043914922;-0,010845811;-0,021337086;0,046820576;-0,00213965;0,038049285;0,033279929;0,600511281;0,03525188;0,031080978;0,882535016
ZNF621;NA;NA;-0,129011453;0,112376627;0,024472529;0,180815173;0,155741847;-0,041153803;-0,006961036;0,032539979;-0,06248186;0,078579565;0,031279948;0,673899624;0,894443024;0,236738175;0,373266074;0,041607745
CDK1;-0,213910084;0,11951314;-0,204011502;0,008816579;-0,027758715;0,168468166;-0,02120358;0,118761844;-0,036803863;-0,001005387;0,007156579;0,007271466;0,709878225;0,031318461;0,483232271;0,959844118;0,893883195;0,829161065
NDUFS1;-0,017118932;0,010391513;0,168742422;0,089439725;-0,027337963;0,091494151;-0,031125534;0,06020368;0,064095392;0,025285145;-0,033576955;0,024415083;0,485477981;0,124901148;0,031323859;0,089792478;0,424517785;0,316939818
TUBGCP5;0,110571809;0,042838992;0,030968846;0,115962422;0,112362763;-0,08556579;0,056731399;0,023756325;0,030681287;0,011952177;0,036472138;-0,06413569;0,09521772;0,610924443;0,44557312;0,535005931;0,449573176;0,031350916
ANKRD23;0,203617425;NA;-0,452044363;-0,022275631;-0,200329055;-0,220106175;0,016553655;-0,128078647;-0,086199661;0,032348211;-0,103039012;-0,066405985;0,806723679;0,270706554;0,130360631;0,323885094;0,122963672;0,031454042
LINC00963;-0,006929856;NA;NA;-0,044364551;0,080942523;0,108644117;0,019573349;-0,076249505;0,161707415;-0,008862222;-0,011961332;-0,009358655;0,658230872;0,332389234;0,031458626;0,761598056;0,876310238;0,766657961
MAGOH;NA;NA;NA;-0,112450367;-0,004202504;-0,218495194;-0,010594662;0,064073978;-0,004076606;-0,010655395;-0,008787908;-0,148259725;0,908527265;0,362605657;0,959302127;0,7391245;0,904306885;0,031482282
C5orf24;NA;NA;-0,014100994;0,332530138;0,346956554;0,279402661;0,102522456;0,17264088;0,039031474;0,056911928;0,059142602;0,064607876;0,179559156;0,062621169;0,549733252;0,031484867;0,469398946;0,160438347
UGDH;0,026651993;-0,535912363;-0,235335387;-0,177302387;NA;0,159094592;0,025883282;-0,151197317;-0,038942749;-0,025119133;0,008006964;-0,001851608;0,334042395;0,031552013;0,512856719;0,151410144;0,932048556;0,89344172
ZC3H18;0,237707074;0,027845734;-0,100893562;-0,063156216;-0,077260255;0,015977875;0,089685343;0,018515756;-0,007619066;-0,017506447;-0,019857592;-0,012010516;0,031606958;0,60001159;0,821582232;0,229036102;0,527881889;0,550988829
GTF2F2;-0,176150871;0,08872059;-0,085884518;-0,11987336;-0,001319418;-0,011060721;-0,004658604;0,038255069;0,005384449;-0,024097848;-0,004291056;0,006542397;0,880912368;0,124344478;0,840589225;0,031623554;0,894024385;0,779023094
ATP6V1D;-0,24675487;-0,402735268;-0,316470827;0,219873789;0,321042517;0,080009443;-0,052212791;-0,095865464;-0,045219589;0,05592636;0,082344864;0,029858822;0,358160592;0,031626839;0,4985156;0,043370108;0,12006836;0,49934031
PTPA;0,016140244;0,044191498;0,274727851;0,083954967;0,340521408;0,078105688;0,007327647;0,06383855;0,017609222;0,021324863;0,130424694;-0,002231416;0,906387104;0,171947165;0,783163475;0,359428499;0,03167677;0,939445035
TBC1D22B;0,261705527;-0,115134312;-0,141623835;0,094450286;-0,137769825;-0,007625087;0,119057042;-0,068228659;-0,059221528;0,011317085;-0,001628056;-0,012185191;0,031680197;0,2099349;0,321057085;0,54666576;0,964039524;0,687046866
DCTN4;-0,003954666;0,156460079;-0,244102512;0,029576511;0,091005394;0,107958264;0,004081139;0,094160673;-0,040904478;0,010189733;0,020539085;0,041251937;0,928003716;0,03170209;0,379486084;0,555266565;0,642865312;0,118927674
PRKAR2A;0,262653377;NA;0,252113899;0,092420665;0,064327216;0,162227896;0,099904243;0,055445918;0,076110101;0,020647085;0,034131514;0,042103238;0,055085264;0,400198131;0,031728091;0,304177683;0,504651454;0,156345916
KCNK1;NA;-0,021114721;NA;-0,034354287;0,228328296;0,130997051;-0,161770911;0,000412346;-0,04855998;0,015063253;0,101860338;0,017168579;0,136920217;0,990921818;0,62218184;0,439502002;0,031783917;0,613576491
CERS5;0,05158495;-0,151775756;-0,18461354;0,219334777;0,262200273;0,061108837;0,022529196;-0,078457126;0,022221872;0,048760649;0,038618497;0,008701407;0,586988347;0,15714274;0,591624703;0,031784607;0,408537267;0,752544654
SCYL2;-0,042670698;0,110699643;0,206422004;0,140141377;0,118902094;0,031819049;0,020600342;0,049488647;0,072472661;0,021237959;0,056187923;0,014306204;0,617701903;0,221649817;0,031791381;0,164214494;0,142929345;0,527119004
PAK2;0,108981521;-0,082822408;0,036363058;-0,030664435;-0,030564972;0,061499855;0,072732848;-0,02679656;0,022654022;0,000652842;-0,046828945;0,030387404;0,05251783;0,433851471;0,38354287;0,95241524;0,139839672;0,031795607
SGF29;NA;NA;-0,195394609;0,344879864;0,423319515;0,126396149;0,028247168;0,105748499;-0,014724807;0,026417249;0,160490441;-0,007093209;0,787318187;0,115430491;0,829051106;0,471992075;0,03182304;0,859751077
SLC25A46;0,042602141;-0,05977612;-0,161052361;0,143716876;-0,142064395;0,018630274;0,066550178;-0,044565984;-0,008560626;0,057182003;-0,005742679;0,041941953;0,19923115;0,457787781;0,872452651;0,031837434;0,922003631;0,300146011
LMO4;-0,074354048;0,108665347;NA;0,259464302;0,242333029;NA;0,085836219;0,013973927;-0,02948198;0,042295889;0,114214312;-0,067182769;0,190226016;0,812912263;0,833845394;0,031879435;0,177958963;0,366200536
SLC35C1;NA;NA;NA;NA;NA;0,250180006;0,159285509;0,17613853;-0,34568392;0,009399726;-0,049858045;-0,031659398;0,237725011;0,031907467;0,075270845;0,801101614;0,778143468;0,281413963
LIN28B;0,100044989;0,201307566;-0,211303806;NA;-0,005883145;NA;0,03689061;0,11254085;-0,050699426;-0,007638753;-0,005618674;-0,98385639;0,46113445;0,031924826;0,109294424;0,945141414;0,86620507;0,158541763
OTUB1;NA;NA;NA;-0,086542936;-0,032846369;-0,043465112;0,174397798;0,032744517;-0,009657699;-0,030184733;-0,01690548;-0,058040929;0,031995288;0,659469486;0,906438222;0,308180596;0,846051692;0,188545524
COPZ1;0,163653395;0,275763062;0,132290284;-0,03397965;-0,055941804;0,014789829;0,07984853;0,118458648;0,067999755;0,020509084;-0,036231169;-0,005898538;0,148706029;0,032015531;0,170007617;0,37651326;0,394819954;0,887846183
CEP55;0,207265101;0,146914235;-0,120641348;-0,146885197;0,225527501;0,061597772;0,092805529;0,077072029;-0,050927368;0,000173885;0,058632953;-0,006277731;0,032032958;0,124049598;0,354026824;0,993008725;0,428917743;0,841983662
CCSER2;-0,136335168;-0,017239397;-0,340862328;0,107535984;0,054756828;-0,011859892;-0,056515199;0,009107695;-0,029895009;0,025952531;0,095947634;-0,009867114;0,05960325;0,816654359;0,353372632;0,278981975;0,032053691;0,708326844
HSPA4;-0,088103644;0,105808321;-0,0543098;-0,004059015;0,015361198;-0,018590356;0,00948736;0,069352055;-0,001917247;0,005788689;0,031907084;-0,01020029;0,726534354;0,03206732;0,942526358;0,6200258;0,264330985;0,625222529
TGS1;0,018736522;0,114606601;0,030687788;-0,11577017;0,059131325;-0,099149631;-0,011304503;0,074636472;0,030823376;-0,030748984;0,005920527;-0,042329068;0,780062113;0,032092614;0,305239613;0,077390517;0,870560632;0,144598936
DCTN2;0,001044318;-0,090494417;-0,305922162;0,151683288;-0,172223114;-0,054714647;0,019200281;-0,014180201;-0,061972412;0,049067376;-0,06913932;-0,049156965;0,63742203;0,762026501;0,315864462;0,032094415;0,106287007;0,143653499
MTIF2;-0,222874995;0,242509434;0,115135309;-0,208869598;-0,025733883;-0,137201235;-0,071202966;0,105214879;-0,003558043;-0,049865082;0,066845622;-0,027321234;0,140544273;0,042030361;0,939111507;0,032118283;0,071345824;0,49420636
PDAP1;-0,252485515;0,080482398;-0,159405811;-0,058651203;0,013843038;0,075127491;-0,118267867;0,001838918;-0,008073545;-0,003457243;0,003009208;-0,010280471;0,032136281;0,965497138;0,868230231;0,804727907;0,936630877;0,705135594
MARS;0,265728847;-0,028694614;0,114365961;0,077745206;0,094884241;-0,056269274;0,086582404;-0,03366411;0,010207793;0,026397883;0,001581518;-0,059232388;0,033406088;0,393967995;0,784634152;0,092872611;0,964556479;0,032146802
MRPL42;0,011304489;0,227989913;0,07694913;0,068052706;-0,048402408;0,182973035;0,038981925;0,114369692;0,046745476;0,011330371;0,020079989;0,041829848;0,455427397;0,032207113;0,160348583;0,495613656;0,650595223;0,206528357
LDLRAP1;NA;0,058125677;0,328559446;NA;0,354182725;0,082672491;0,066266211;0,032127775;0,052099956;0,05471733;0,115802634;0,041953155;0,539443065;0,509395603;0,485661625;0,143482253;0,032220905;0,379634801
BLVRB;-0,238006018;NA;NA;NA;0,099899999;-0,198207591;-0,043998689;-0,052897394;0,187041484;-0,106010437;0,001177949;-0,065584939;0,4902584;0,607605712;0,097639218;0,03222384;0,980753512;0,234716785
NCS1;0,199722827;NA;0,053953655;NA;NA;0,228230331;0,095584192;-0,159713509;0,035437678;0,07571378;-0,062072035;0,048137764;0,117118624;0,166396938;0,541091862;0,032241971;0,625123065;0,236137173
ARPP19;-0,142352972;0,097590882;0,165062902;0,061797108;0,0167712;0,081903834;0,016276696;0,067326668;0,058208039;0,016172055;0,029619832;-0,002877242;0,665134224;0,032300424;0,070498279;0,176987422;0,506900359;0,87989715
APEX1;-0,221578028;NA;-0,062915881;0,024419474;NA;0,12031579;-0,024816212;0,158041825;0,049729063;0,011646978;0,037991621;0,030920539;0,740946154;0,032356679;0,466379468;0,727008032;0,696379271;0,541333528
UBTF;0,013794596;0,15427403;0,110418614;0,104916729;0,008306284;0,076730401;0,071305787;0,064272383;0,033331644;0,028494355;0,00732212;-0,019933746;0,048972832;0,073212061;0,305223603;0,03236044;0,830601951;0,295036596
SLC6A6;-0,206667288;NA;-0,092785681;0,059328252;0,164819187;-0,174161637;-0,028320841;0,096043217;-0,009045584;0,009085705;0,044649426;-0,059334038;0,245566847;0,131102386;0,824352087;0,583665008;0,197538781;0,032449398
GTF3A;NA;NA;0,374639575;-0,160484943;-0,387853379;0,084911837;-0,212131328;0,139629582;0,045808329;-0,034881773;-0,136099868;0,055655073;0,104687972;0,048590201;0,509148876;0,032450909;0,097032006;0,244639735
PSMC1;0,020391865;-0,414890255;-0,1361163;-0,119104327;-0,138240117;-0,0867558;0,071057686;-0,101353186;-0,006915786;-0,048408929;-0,082911349;-0,023324024;0,145075475;0,032456907;0,907921794;0,078762044;0,198154251;0,511574589
UPP1;-0,497831614;-0,3216846;NA;NA;NA;NA;-0,080180766;-0,108682164;-0,164904451;0,054870696;0,225523734;0,109914874;0,199437863;0,032466026;0,228906507;0,246826015;0,483542527;0,519760923
UBOX5;0,027959548;0,025935028;-0,205655331;-0,330210036;0,099546846;-0,044581867;0,019146346;0,034224806;-0,015184328;-0,064301736;-0,03129284;-0,020871443;0,748497538;0,510640165;0,827319172;0,032654395;0,685924932;0,654039877
ZEB2;-0,416700742;NA;-0,232687928;NA;-0,09361097;NA;-0,037989146;0,133391191;-0,065561051;0,025907731;-0,028872347;-0,016431281;0,338380124;0,252167383;0,032682452;0,650970713;0,108664183;0,893243452
RAVER1;NA;NA;0,336756515;-0,092968277;-0,028758768;-0,186639469;0,180516718;0,075685774;0,012625688;-0,013622099;-0,026098864;-0,062847824;0,032705925;0,35656666;0,845922587;0,670929131;0,667323818;0,151444087
AP5Z1;-0,47670906;NA;NA;-0,413509062;0,112124533;0,126377883;-0,180979637;-0,103305538;-0,166718684;-0,069963799;-0,016982839;-0,024094499;0,032759334;0,245057863;0,136982464;0,039096387;0,8371063;0,605795463
AHRR;0,025049239;0,042498381;0,463439132;0,002480186;0,135230288;0,295827747;0,08826245;0,041699335;0,065639095;0,001120403;0,071609328;0,05971494;0,032760045;0,236522678;0,270342162;0,948357838;0,187064659;0,048932507
RBSN;0,108519513;NA;0,224895823;0,316963593;0,272721122;0,025257283;0,12526112;0,01966195;0,084311327;0,035795725;0,033213643;0,000676501;0,032763428;0,81733779;0,082528596;0,209432347;0,622973232;0,981761738
CDCA4;0,116635192;NA;-0,177448175;-0,158897273;NA;-0,023295247;0,11995122;0,114494607;-0,02232328;-0,030338398;-0,131259323;-0,070972626;0,032779922;0,066484272;0,77586975;0,391608028;0,189830785;0,131209705
CCDC130;0,184696545;NA;0,342092496;0,362947735;-0,226024246;0,142411459;0,115150204;0,038479798;0,092404599;0,06502006;-0,13141828;-0,020900632;0,057424795;0,633961144;0,192670134;0,032787846;0,062782664;0,627483764
